agh,ava,kum,rut,drgw,tab,lak,lzg,nog,tkh,tat,rus,arc,khv,kar
0.6291126620139581,0.709613478691774,0.6276067527308838,0.6351888667992047,0.7324083250743311,0.6560636182902585,0.5948616600790514,0.6029126213592233,0.558,0.6418056918547596,0.571,0.6425742574257426,0.6656686626746507,0.655688622754491,0.6393606393606394
0.6105577689243028,0.7368941641938674,0.6285998013902682,0.6374384236453202,0.7045908183632734,0.7022308438409312,0.6390827517447657,0.6217564870259481,0.6173826173826173,0.6135693215339233,0.5119521912350598,0.628,0.6666666666666666,0.5928500496524329,0.588
0.5738522954091816,0.719332679097154,0.6376237623762376,0.6263736263736264,0.7114427860696517,0.667324777887463,0.6134786917740337,0.6079207920792079,0.6386969397828233,0.6517412935323383,0.5663010967098704,0.6049261083743842,0.6497005988023952,0.6696606786427146,0.6238805970149254
0.6357285429141717,0.714,0.6378109452736318,0.6411530815109344,0.7382352941176471,0.6762376237623763,0.6330365974282888,0.6241276171485544,0.6294820717131474,0.6,0.545543584720862,0.6437810945273632,0.6573426573426573,0.6189536031589339,0.6005946481665014
0.5892857142857143,0.7290836653386454,0.6195219123505976,0.6543824701195219,0.7018943170488534,0.696,0.6578690127077224,0.6699900299102692,0.593069306930693,0.6167664670658682,0.5646123260437376,0.6443556443556444,0.6746506986027944,0.639,0.6317365269461078
0.6246305418719211,0.6813186813186813,0.6366336633663366,0.5936254980079682,0.6855721393034826,0.6808300395256917,0.6417910447761194,0.6239151398264223,0.5972359328726555,0.6205179282868526,0.5460852329038652,0.6301096709870389,0.650398406374502,0.6723107569721115,0.6161515453639083
0.6547263681592039,0.7067594433399602,0.6003996003996004,0.6227544910179641,0.7402985074626866,0.7055888223552894,0.6113320079522863,0.6335650446871897,0.5431119920713577,0.6630327056491576,0.5237623762376238,0.646414342629482,0.6872509960159362,0.6513486513486514,0.5844155844155844
0.593812375249501,0.7222777222777222,0.6037924151696606,0.6226600985221675,0.7075564278704612,0.6746031746031746,0.6091269841269841,0.6138613861386139,0.5944055944055944,0.645193260654113,0.559322033898305,0.619140625,0.6617063492063492,0.6303696303696303,0.6346534653465347
0.5651741293532339,0.7088733798604188,0.5734265734265734,0.5838264299802761,0.723091976516634,0.6848364717542121,0.6011904761904762,0.6604146100691016,0.6117764471057884,0.6400394477317555,0.5592039800995025,0.6156901688182721,0.6557539682539683,0.6573426573426573,0.6146971201588878
0.6438492063492064,0.7166998011928429,0.6437007874015748,0.6231306081754736,0.7123152709359606,0.6702970297029703,0.6450648055832503,0.651,0.5970149253731343,0.6500994035785288,0.5312810327706058,0.6183431952662722,0.6759720837487537,0.66,0.6392467789890981
0.6199407699901284,0.6897233201581028,0.6133200795228628,0.6460784313725491,0.6963036963036963,0.6759720837487537,0.5801376597836775,0.616519174041298,0.6001994017946162,0.6346534653465347,0.5562189054726369,0.6264822134387352,0.673,0.6220472440944882,0.5898709036742801
0.5765407554671969,0.6706114398422091,0.5814185814185814,0.625,0.7093596059113301,0.662414131501472,0.6023976023976024,0.5873015873015873,0.6049504950495049,0.6185770750988142,0.5502958579881657,0.6213592233009708,0.663,0.664,0.617
0.6355511420059583,0.7226640159045725,0.6207920792079208,0.637,0.7178217821782178,0.7025948103792415,0.609172482552343,0.6196623634558094,0.6017786561264822,0.6287128712871287,0.5674325674325674,0.6256206554121152,0.6516966067864272,0.6080947680157947,0.625
0.6461232604373758,0.69009900990099,0.6252465483234714,0.6270691333982473,0.7380478087649402,0.6623762376237624,0.6571428571428571,0.67,0.5904203323558163,0.6223776223776224,0.5596421471172962,0.61,0.669,0.6587771203155819,0.6253746253746254
0.6104536489151874,0.6812749003984063,0.6410767696909272,0.6112759643916914,0.7188434695912264,0.7035928143712575,0.6461232604373758,0.6447105788423154,0.5576540755467196,0.6049751243781094,0.552734375,0.6153081510934394,0.6756487025948104,0.6103896103896104,0.619
0.6161417322834646,0.7147087857847977,0.6130952380952381,0.6133866133866134,0.7212787212787213,0.67098703888335,0.6271186440677966,0.6021825396825397,0.5574425574425574,0.6371769383697813,0.5292368681863231,0.6170634920634921,0.637537239324727,0.6885572139303483,0.5970149253731343
0.6101694915254238,0.6732673267326733,0.6205882352941177,0.6191425722831505,0.7231075697211156,0.7396039603960396,0.6524329692154915,0.6528599605522682,0.5875370919881305,0.6220238095238095,0.5364635364635365,0.6285998013902682,0.6716566866267465,0.6368159203980099,0.6037735849056604
0.6020992366412213,0.7142857142857143,0.6233894945490585,0.6087824351297405,0.6945273631840796,0.6858275520317145,0.5899209486166008,0.6199407699901284,0.6214073339940536,0.6241276171485544,0.5339321357285429,0.6295566502463055,0.6468842729970327,0.6227544910179641,0.6600199401794616
0.6097804391217565,0.7040714995034757,0.592156862745098,0.6228855721393035,0.7191235059760956,0.6915422885572139,0.6071784646061814,0.6181455633100698,0.6225099601593626,0.6130952380952381,0.5261083743842364,0.6208955223880597,0.6762376237623763,0.6310679611650486,0.6167487684729064
0.6013986013986014,0.6934523809523809,0.6005946481665014,0.6112204724409449,0.7000993048659384,0.6790243902439025,0.601,0.6166832174776564,0.65,0.6167664670658682,0.56047197640118,0.6363636363636364,0.6285998013902682,0.6159921026653504,0.6326732673267327
0.6236345580933466,0.706286836935167,0.6303696303696303,0.613,0.7542120911793855,0.6871287128712872,0.6155378486055777,0.6623762376237624,0.6147704590818364,0.6483516483516484,0.5558712121212122,0.6215139442231076,0.6713008937437934,0.6447105788423154,0.6252485089463221
0.6113837095191365,0.6812749003984063,0.6037924151696606,0.6240079365079365,0.7398212512413108,0.6994047619047619,0.607421875,0.6248756218905472,0.6055776892430279,0.6351084812623274,0.5248780487804878,0.6344621513944223,0.688622754491018,0.6391650099403579,0.6017874875868917
0.6284860557768924,0.6903353057199211,0.6163836163836164,0.602780536246276,0.7226640159045725,0.7151277013752456,0.6227897838899804,0.6447761194029851,0.5408366533864541,0.6287128712871287,0.5424575424575424,0.6289370078740157,0.6173826173826173,0.6719211822660098,0.5888778550148958
0.627,0.7159880834160874,0.5853174603174603,0.6090819348469891,0.7432567432567433,0.6996047430830039,0.6263736263736264,0.6358208955223881,0.6063936063936064,0.6349206349206349,0.5419545903257651,0.5878243512974052,0.666,0.6298507462686567,0.6391650099403579
0.6033797216699801,0.694831013916501,0.6294820717131474,0.621,0.7057086614173228,0.6832669322709163,0.6287128712871287,0.6392649903288201,0.6301096709870389,0.631578947368421,0.5237154150197628,0.6177644710578842,0.6583665338645418,0.621,0.6957383548067394
0.569,0.7149950347567031,0.6129353233830845,0.6195219123505976,0.7262845849802372,0.736318407960199,0.6252485089463221,0.6428571428571429,0.5908639523336644,0.6449060336300693,0.5687250996015937,0.647175421209118,0.68,0.6487025948103793,0.6312127236580517
0.606,0.6821782178217822,0.6227722772277228,0.605,0.7027833001988072,0.6920039486673247,0.61,0.619,0.5988142292490118,0.63,0.5154845154845155,0.627744510978044,0.6543456543456544,0.6613545816733067,0.6103896103896104
0.6198019801980198,0.6865671641791045,0.6227544910179641,0.6232604373757455,0.6923076923076923,0.6776447105788423,0.6303696303696303,0.6451292246520874,0.6047197640117994,0.6041666666666666,0.5209163346613546,0.6246305418719211,0.6782868525896414,0.647117296222664,0.6174430128840436
0.5962113659022931,0.6958661417322834,0.6186693147964251,0.6390827517447657,0.744,0.6640079760717846,0.6063936063936064,0.6369930761622157,0.616,0.6256206554121152,0.5453639082751744,0.6408730158730159,0.668,0.6331006979062812,0.6185258964143426
0.6272365805168986,0.706963249516441,0.6086956521739131,0.6143856143856143,0.7104477611940299,0.6905697445972495,0.6401590457256461,0.6593625498007968,0.5681818181818182,0.6071784646061814,0.5533596837944664,0.6175889328063241,0.6640159045725647,0.665,0.600597609561753
0.633,0.7025948103792415,0.6055226824457594,0.6208955223880597,0.7071005917159763,0.6813725490196079,0.6382556987115956,0.619188921859545,0.6143856143856143,0.6271186440677966,0.5506958250497018,0.6231306081754736,0.6653465346534654,0.6435643564356436,0.5944333996023857
0.6003956478733927,0.6965174129353234,0.5982053838484547,0.6407960199004975,0.7045908183632734,0.7137176938369781,0.592,0.6325719960278053,0.6264822134387352,0.6264940239043825,0.518664047151277,0.637,0.6763236763236763,0.64,0.6106719367588933
0.6092066601371204,0.6683217477656405,0.6134786917740337,0.6217564870259481,0.6879361914257228,0.7313432835820896,0.6351219512195122,0.6190476190476191,0.6063618290258449,0.6117764471057884,0.5590863952333665,0.6650049850448654,0.6753246753246753,0.6396039603960396,0.6251246261216351
0.6134122287968442,0.6804733727810651,0.6278606965174129,0.6273726273726273,0.72,0.7014925373134329,0.6015857284440039,0.6314229249011858,0.6403596403596403,0.6213786213786214,0.5369458128078818,0.641,0.6553446553446554,0.6287425149700598,0.6202783300198808
0.6035678889990089,0.6883116883116883,0.616,0.6580706781279847,0.692154915590864,0.6842629482071713,0.6481113320079522,0.6355511420059583,0.64,0.6703187250996016,0.5247524752475248,0.6259920634920635,0.6314741035856574,0.673,0.6292246520874751
0.6101694915254238,0.6956521739130435,0.5982053838484547,0.6013847675568744,0.7244796828543112,0.6765873015873016,0.621272365805169,0.6452569169960475,0.5810945273631841,0.6331006979062812,0.5649157581764123,0.6412289395441031,0.6205179282868526,0.6271186440677966,0.6756218905472637
0.5745526838966203,0.6968190854870775,0.6129353233830845,0.5804195804195804,0.7235294117647059,0.6669960474308301,0.649402390438247,0.634,0.6176762661370407,0.6590229312063809,0.5126459143968871,0.654,0.6803196803196803,0.6227897838899804,0.6435643564356436
0.6199407699901284,0.6997026759167493,0.6330365974282888,0.6207920792079208,0.726,0.7012987012987013,0.6169792694965449,0.6160714285714286,0.6289370078740157,0.6085657370517928,0.5411298315163529,0.6590457256461233,0.6560319042871385,0.6472868217054264,0.63
0.5875370919881305,0.6801980198019802,0.615535889872173,0.613,0.7206759443339961,0.7044609665427509,0.625,0.5868498527968596,0.6245059288537549,0.6253716551040635,0.5353233830845772,0.624380574826561,0.6746031746031746,0.6600397614314115,0.6149253731343284
0.6005859375,0.752741774675972,0.5844027640671273,0.6207584830339321,0.7061752988047809,0.6743256743256744,0.6351888667992047,0.618905472636816,0.636986301369863,0.6706586826347305,0.5354645354645354,0.63,0.6956087824351297,0.64,0.6225099601593626
0.6161515453639083,0.7171314741035857,0.6033966033966034,0.6177024482109228,0.708,0.683531746031746,0.6318407960199005,0.6102868447082097,0.609950248756219,0.6321036889332003,0.5544554455445545,0.6254940711462451,0.643,0.6235059760956175,0.6337325349301397
0.6528189910979229,0.7039922103213242,0.6153091265947007,0.6385068762278978,0.704612365063788,0.7110228401191658,0.636,0.6293018682399213,0.6031904287138584,0.639,0.5294117647058824,0.6298507462686567,0.6583416583416584,0.6045816733067729,0.6388059701492538
0.5926660059464817,0.6713008937437934,0.6011964107676969,0.6201780415430267,0.7435897435897436,0.7198404785643071,0.6596806387225549,0.6435643564356436,0.6021611001964636,0.6519174041297935,0.5431119920713577,0.6067193675889329,0.643211100099108,0.6633466135458167,0.6308457711442786
0.5830845771144278,0.7058823529411765,0.593103448275862,0.625,0.7052947052947053,0.711556829035339,0.6317365269461078,0.6333002973240832,0.6163836163836164,0.6359126984126984,0.5104895104895105,0.6422200198216056,0.6573705179282868,0.648,0.6457711442786069
0.6367265469061876,0.689175769612711,0.6560951437066402,0.6077844311377245,0.7477567298105683,0.6927651139742319,0.6081754735792622,0.6051080550098232,0.5732673267326732,0.6370887337986042,0.5114200595829196,0.6395233366434955,0.6537698412698413,0.6342913776015857,0.5936254980079682
0.5962113659022931,0.6916167664670658,0.5943579766536965,0.6213786213786214,0.7427716849451645,0.7002967359050445,0.6524752475247525,0.6106194690265486,0.6337325349301397,0.636,0.5485148514851486,0.6477045908183633,0.6709741550695825,0.6211365902293121,0.6454456415279138
0.591937069813176,0.6863136863136863,0.6703296703296703,0.5992023928215354,0.699,0.7147117296222664,0.6309055118110236,0.6328358208955224,0.6085657370517928,0.6388888888888888,0.5667330677290837,0.611,0.6507462686567164,0.6181455633100698,0.6313686313686314
0.6174430128840436,0.7040714995034757,0.6141732283464567,0.605759682224429,0.7022749752720079,0.7120158887785502,0.6544554455445545,0.6243756243756243,0.6246305418719211,0.6397205588822356,0.5454545454545454,0.6421471172962226,0.6882470119521913,0.6305858987090367,0.5872382851445663
0.6098039215686275,0.7232767232767233,0.6246276067527309,0.5934065934065934,0.7015968063872255,0.6908548707753479,0.6489151873767258,0.6021934197407777,0.6029411764705882,0.6453546453546454,0.5376984126984127,0.6393280632411067,0.6177644710578842,0.6613386613386614,0.6245059288537549
0.6093439363817097,0.7002967359050445,0.6105577689243028,0.6017786561264822,0.7329376854599406,0.6911618669314796,0.6227722772277228,0.6337890625,0.5636540330417882,0.6373517786561265,0.5603190428713859,0.6191425722831505,0.6633366633366633,0.6023976023976024,0.604
0.5910891089108911,0.6998011928429424,0.627,0.6343656343656343,0.7224975222993062,0.6834817012858556,0.602,0.624,0.6061204343534057,0.6201395812562313,0.5482587064676617,0.6420845624385447,0.675,0.6495049504950495,0.6344621513944223
0.6215415019762845,0.701195219123506,0.6213786213786214,0.6225099601593626,0.7120315581854043,0.6963036963036963,0.6156901688182721,0.6360917248255235,0.6273726273726273,0.6302186878727635,0.5424575424575424,0.6423576423576424,0.7105788423153693,0.613160518444666,0.6354581673306773
0.608955223880597,0.7066402378592666,0.624,0.5887016848364718,0.7151394422310757,0.67098703888335,0.6404382470119522,0.6475814412635735,0.5801376597836775,0.625,0.5457256461232605,0.6368989205103042,0.6600594648166501,0.6456071076011846,0.6117764471057884
0.6418650793650794,0.7378351539225422,0.6055776892430279,0.617148554336989,0.6520874751491054,0.6792079207920793,0.6321036889332003,0.6264940239043825,0.6292682926829268,0.6091269841269841,0.5469831849653808,0.6541129831516352,0.6394422310756972,0.6410767696909272,0.6071784646061814
0.6237524950099801,0.6666666666666666,0.6195219123505976,0.6295928500496525,0.6712598425196851,0.6693227091633466,0.6537698412698413,0.6137724550898204,0.6240157480314961,0.6912350597609562,0.5510406342913776,0.6328358208955224,0.6410767696909272,0.648,0.6
0.5717111770524234,0.715852442671984,0.621031746031746,0.6415841584158416,0.7165510406342914,0.6903096903096904,0.6202783300198808,0.6151603498542274,0.633,0.672,0.5490584737363726,0.6571709233791748,0.6127744510978044,0.6443556443556444,0.6085657370517928
0.6263736263736264,0.7134328358208956,0.629080118694362,0.6013986013986014,0.7313432835820896,0.6713286713286714,0.6264822134387352,0.6281156530408774,0.626746506986028,0.6343355965082444,0.5423728813559322,0.6424302788844621,0.691468253968254,0.6145418326693227,0.6287425149700598
0.6099009900990099,0.7125867195242814,0.6400797607178464,0.6108910891089109,0.7051792828685259,0.6293359762140733,0.6368159203980099,0.6071784646061814,0.5914811229428848,0.6282306163021869,0.5239043824701195,0.6398809523809523,0.6616766467065869,0.636,0.6011964107676969
0.6238894373149062,0.7169625246548323,0.6009950248756218,0.6153846153846154,0.7047713717693836,0.6923837784371909,0.6334661354581673,0.6215953307392996,0.6284584980237155,0.6254980079681275,0.5396669931439765,0.631,0.6434955312810328,0.6488625123639961,0.6433566433566433
0.5664335664335665,0.7061752988047809,0.6430707876370887,0.6121635094715853,0.6858275520317145,0.6919242273180458,0.6580259222333001,0.6487562189054726,0.602,0.644,0.5409181636726547,0.6357354392892399,0.6077844311377245,0.6496062992125984,0.6109452736318408
0.6033966033966034,0.6904761904761905,0.6296660117878192,0.5948103792415169,0.7318768619662364,0.6847290640394089,0.6216484607745779,0.631786771964462,0.5878848063555114,0.6414342629482072,0.5724275724275725,0.6267190569744597,0.6413586413586414,0.6215415019762845,0.5936254980079682
0.5912698412698413,0.6994047619047619,0.6111111111111112,0.5942460317460317,0.7294350842418236,0.6991062562065541,0.6151545363908275,0.6444223107569721,0.6071076011846002,0.5966958211856171,0.5727002967359051,0.6153846153846154,0.6577114427860696,0.6666666666666666,0.6317365269461078
0.6060903732809431,0.6974206349206349,0.6197044334975369,0.61,0.7326732673267327,0.6983016983016983,0.6357285429141717,0.6477611940298508,0.6053946053946054,0.668986083499006,0.5492125984251969,0.642578125,0.6390827517447657,0.6297405189620758,0.6200396825396826
0.5852442671984048,0.6977205153617443,0.6214073339940536,0.6437810945273632,0.677,0.695,0.6420737786640079,0.6334975369458128,0.6154608523290387,0.6097318768619663,0.5168986083499006,0.6236345580933466,0.678963110667996,0.653692614770459,0.631
0.5930232558139535,0.678963110667996,0.6061814556331007,0.6302439024390244,0.7229394240317776,0.696,0.6342913776015857,0.674,0.593069306930693,0.6679960119641076,0.5749027237354085,0.6346534653465347,0.666,0.625615763546798,0.5886454183266933
0.589,0.6867588932806324,0.6044273339749759,0.6363636363636364,0.705242334322453,0.6713286713286714,0.6273538156590683,0.6511857707509882,0.5710029791459782,0.6653346653346653,0.5601577909270217,0.6436327739387957,0.6610169491525424,0.6252485089463221,0.5926660059464817
0.626232741617357,0.7047713717693836,0.6328358208955224,0.6117073170731707,0.7014925373134329,0.7074109720885466,0.6400797607178464,0.6427860696517413,0.6273538156590683,0.63,0.5572374645222328,0.6357285429141717,0.6524752475247525,0.6420118343195266,0.633
0.6364541832669323,0.6706349206349206,0.6264822134387352,0.6623505976095617,0.6844708209693373,0.6706586826347305,0.6319444444444444,0.6352015732546706,0.5936254980079682,0.6344621513944223,0.53,0.6220472440944882,0.6825396825396826,0.6514851485148515,0.653
0.6356513222331048,0.7081673306772909,0.598605577689243,0.643,0.74609375,0.7015968063872255,0.6501486620416254,0.63913470993117,0.6333002973240832,0.6443556443556444,0.553,0.6393606393606394,0.6258706467661691,0.636003956478734,0.6263736263736264
0.6107784431137725,0.7166998011928429,0.6149253731343284,0.622398414271556,0.7235932872655478,0.696,0.6228855721393035,0.6350947158524427,0.6222664015904572,0.6388059701492538,0.5324165029469549,0.6295928500496525,0.690547263681592,0.613,0.6207584830339321
0.625,0.6989032901296112,0.6277227722772277,0.6246276067527309,0.735,0.6786427145708582,0.6331006979062812,0.643141153081511,0.6113886113886113,0.644,0.5519287833827893,0.6254980079681275,0.6788537549407114,0.6302186878727635,0.6463536463536463
0.6,0.6965174129353234,0.6381709741550696,0.5986124876114965,0.7147001934235977,0.6769078295341923,0.6179104477611941,0.6231884057971014,0.648406374501992,0.580739299610895,0.516,0.600597609561753,0.6815034619188922,0.6353646353646354,0.6393606393606394
0.6560636182902585,0.7188434695912264,0.6093906093906094,0.6211365902293121,0.7250996015936255,0.6956087824351297,0.6115537848605578,0.6396484375,0.6062992125984252,0.6240079365079365,0.5324675324675324,0.6142578125,0.6693227091633466,0.6332007952286283,0.5817641228939544
0.6169154228855721,0.6949152542372882,0.61,0.6101694915254238,0.722,0.6858846918489065,0.6139303482587065,0.6477045908183633,0.5753694581280788,0.6497005988023952,0.5736738703339882,0.6424302788844621,0.651,0.6185770750988142,0.6301775147928994
0.6133464180569186,0.6586826347305389,0.5808031341821743,0.6088207094918504,0.7152777777777778,0.7079207920792079,0.6121031746031746,0.6135458167330677,0.5834990059642147,0.6185258964143426,0.5563310069790628,0.6201395812562313,0.6574257425742575,0.6656686626746507,0.5938735177865613
0.6313686313686314,0.7125748502994012,0.6013916500994035,0.5940298507462687,0.7155688622754491,0.6872586872586872,0.6238894373149062,0.5944609297725024,0.6096361848574238,0.6181455633100698,0.5525024533856723,0.634,0.629080118694362,0.6292682926829268,0.6041874376869392
0.6023976023976024,0.6620416253716551,0.6117764471057884,0.6177644710578842,0.7288135593220338,0.693069306930693,0.6148514851485148,0.6513486513486514,0.6305858987090367,0.6051587301587301,0.5503952569169961,0.637537239324727,0.6213786213786214,0.6516192345436702,0.634
0.6190476190476191,0.6852035749751738,0.5998013902681232,0.6317365269461078,0.6933066933066933,0.6785361028684471,0.6175298804780877,0.6025768087215064,0.6164519326065411,0.6513486513486514,0.551,0.658102766798419,0.6989032901296112,0.6323092170465807,0.6278606965174129
0.6041874376869392,0.7192460317460317,0.6173826173826173,0.6163836163836164,0.7302052785923754,0.7181274900398407,0.625748502994012,0.6449704142011834,0.5934393638170974,0.6398009950248756,0.5408866995073892,0.6391650099403579,0.6101694915254238,0.6537313432835821,0.6043956043956044
0.633,0.685,0.6268364348677767,0.6137040714995035,0.7310756972111554,0.6420737786640079,0.6301096709870389,0.6430707876370887,0.6468253968253969,0.6590457256461233,0.545543584720862,0.6304780876494024,0.6666666666666666,0.6650148662041625,0.5753968253968254
0.5805168986083499,0.7058823529411765,0.626,0.582089552238806,0.7124378109452736,0.6764995083579154,0.6304780876494024,0.6210629921259843,0.645,0.657,0.5293542074363993,0.642,0.6593406593406593,0.6483300589390962,0.6381709741550696
0.6205533596837944,0.6927592954990215,0.6111665004985045,0.6551724137931034,0.7055888223552894,0.6843156843156843,0.6369930761622157,0.6303270564915758,0.6156901688182721,0.654037886340977,0.5218687872763419,0.6351888667992047,0.6895522388059702,0.6504950495049505,0.5791044776119403
0.5992023928215354,0.6832669322709163,0.6394422310756972,0.5578842315369261,0.7229394240317776,0.6779661016949152,0.6191425722831505,0.6343656343656343,0.586,0.6111111111111112,0.5440158259149357,0.6335650446871897,0.6755952380952381,0.6268656716417911,0.6510934393638171
0.5970149253731343,0.6801181102362205,0.6450648055832503,0.6523476523476524,0.6813725490196079,0.7149950347567031,0.6175298804780877,0.6245019920318725,0.6003976143141153,0.6292246520874751,0.5179282868525896,0.6467065868263473,0.6993006993006993,0.6996007984031936,0.6261127596439169
0.5697211155378487,0.6636993076162215,0.627,0.6225099601593626,0.6994047619047619,0.6968190854870775,0.6283716283716284,0.617,0.6427165354330708,0.6347482724580454,0.5702891326021934,0.6287425149700598,0.6573705179282868,0.6567460317460317,0.5948361469712016
0.6222664015904572,0.718,0.6045816733067729,0.6165338645418327,0.7041420118343196,0.7082096933728981,0.6528599605522682,0.6177644710578842,0.5784215784215784,0.6313686313686314,0.5448207171314741,0.6388059701492538,0.6733067729083665,0.62720156555773,0.6227544910179641
0.624,0.7042957042957043,0.6163021868787276,0.6304780876494024,0.7188434695912264,0.7172827172827173,0.6323092170465807,0.6263520157325467,0.6334975369458128,0.606,0.5359281437125748,0.65234375,0.6420737786640079,0.659,0.584493041749503
0.618,0.7335329341317365,0.5936883629191322,0.6105054509415263,0.7383084577114428,0.7029702970297029,0.621,0.6331006979062812,0.5643070787637089,0.6168958742632613,0.5428286852589641,0.655,0.683,0.6498516320474778,0.628968253968254
0.647984267453294,0.7097729516288253,0.6443556443556444,0.6173826173826173,0.6976284584980237,0.6750727449078564,0.6053946053946054,0.6323676323676324,0.574826560951437,0.6272365805168986,0.5480859010270775,0.637,0.639,0.6215686274509804,0.6149253731343284
0.6363636363636364,0.7289812067260139,0.6324701195219123,0.6087824351297405,0.7017892644135189,0.6939182452642074,0.6001984126984127,0.6145418326693227,0.6524752475247525,0.5992023928215354,0.5582089552238806,0.6418056918547596,0.6859421734795613,0.6693147964250248,0.6411530815109344
0.6507462686567164,0.6948818897637795,0.6159203980099502,0.6100691016781836,0.7413280475718533,0.7020447906523856,0.6420845624385447,0.6533864541832669,0.5892857142857143,0.5906374501992032,0.547808764940239,0.6317365269461078,0.6450648055832503,0.6243756243756243,0.5964035964035964
0.6350947158524427,0.6965174129353234,0.6164519326065411,0.6237816764132553,0.7238285144566301,0.7091633466135459,0.6186693147964251,0.635,0.6231454005934718,0.6817288801571709,0.5382323733862959,0.6537313432835821,0.6607142857142857,0.6732869910625621,0.618
0.622398414271556,0.7171314741035857,0.641,0.6433566433566433,0.6923076923076923,0.6699702675916749,0.6053677932405567,0.6113320079522863,0.6214908034849952,0.6538081107814046,0.549407114624506,0.6427145708582834,0.6510468594217348,0.6123260437375746,0.6071784646061814
0.5795228628230616,0.6881827209533267,0.6401960784313725,0.6247524752475248,0.7255489021956087,0.6955223880597015,0.6227544910179641,0.613160518444666,0.6173826173826173,0.6311066799601196,0.5,0.6273726273726273,0.6497512437810945,0.6442495126705653,0.6297029702970297
0.608738828202582,0.652,0.6583665338645418,0.6163021868787276,0.7172619047619048,0.6877470355731226,0.6141575274177468,0.5960199004975124,0.641,0.6516966067864272,0.5606361829025845,0.6261216350947159,0.6424302788844621,0.6491053677932406,0.623015873015873
0.6292246520874751,0.7127344521224087,0.6130952380952381,0.6182902584493042,0.7172413793103448,0.6666666666666666,0.6245059288537549,0.6385896180215475,0.6275862068965518,0.6428571428571429,0.5134865134865135,0.6321036889332003,0.6550348953140578,0.647117296222664,0.5903732809430255
0.6184466019417476,0.6929212362911267,0.5978043912175649,0.6298507462686567,0.7121513944223108,0.7023575638506876,0.6261216350947159,0.6400797607178464,0.5922619047619048,0.6570576540755467,0.5119521912350598,0.656686626746507,0.6373517786561265,0.6494538232373386,0.5922233300099701
0.636003956478734,0.6768774703557312,0.5998013902681232,0.6146971201588878,0.685515873015873,0.6987115956392468,0.6350148367952523,0.6443349753694582,0.6272365805168986,0.6799601196410767,0.5274725274725275,0.6266137040714995,0.6772277227722773,0.6347482724580454,0.6386969397828233
0.629,0.7032967032967034,0.6095617529880478,0.6222879684418146,0.7063339731285988,0.6812313803376365,0.6314229249011858,0.6055776892430279,0.6401590457256461,0.611,0.5578842315369261,0.6470588235294118,0.6739780658025922,0.6364532019704433,0.6003976143141153
