agx-luke,and-luke,ava-luke,dar-luke,eng-luke,lak-luke,lez-luke,rus-luke,rut-luke,tab-luke,udi-luke,kum-luke
0.5899705014749262,0.7112887112887113,0.627744510978044,0.6497005988023952,0.38883349950149554,0.6946107784431138,0.6291126620139581,0.5526057030481809,0.5830903790087464,0.617148554336989,0.6071428571428571,0.5974155069582505
0.6321036889332003,0.6908548707753479,0.6461232604373758,0.7091988130563798,0.36220472440944884,0.6013916500994035,0.6316306483300589,0.5509396636993076,0.6038647342995169,0.6063618290258449,0.6153846153846154,0.5707171314741036
0.5974025974025974,0.7283582089552239,0.646414342629482,0.6483516483516484,0.3780848963474827,0.5978260869565217,0.6257425742574257,0.5815533980582525,0.5657764589515332,0.6410256410256411,0.5860373647984267,0.5934393638170974
0.568359375,0.7018756169792695,0.6729064039408867,0.6810344827586207,0.37661050545094155,0.6362735381565907,0.6243756243756243,0.5198807157057654,0.6053677932405567,0.641,0.603585657370518,0.5615079365079365
0.6031589338598223,0.7367896311066799,0.6433566433566433,0.73,0.39303482587064675,0.6245059288537549,0.6179664363277394,0.572139303482587,0.628968253968254,0.6192842942345924,0.5974534769833496,0.5854870775347912
0.545543584720862,0.7188434695912264,0.6402378592666006,0.6606965174129353,0.3834808259587021,0.6303696303696303,0.596248766041461,0.5534653465346535,0.5761194029850746,0.6125498007968128,0.5951219512195122,0.6053946053946054
0.5519287833827893,0.6912350597609562,0.6513486513486514,0.689484126984127,0.35826771653543305,0.6302186878727635,0.6013712047012733,0.5317460317460317,0.5932539682539683,0.6408730158730159,0.6045816733067729,0.5883495145631068
0.6103896103896104,0.7537091988130564,0.6819541375872383,0.6693069306930693,0.41274509803921566,0.645224171539961,0.6167664670658682,0.5143139190523198,0.6363636363636364,0.6321036889332003,0.5666003976143141,0.5657764589515332
0.5982053838484547,0.7713717693836978,0.6640159045725647,0.7003853564547207,0.35258964143426297,0.6266137040714995,0.6150793650793651,0.5482587064676617,0.638085742771685,0.6158415841584158,0.5684523809523809,0.5426587301587301
0.5854145854145855,0.7051792828685259,0.6939782823297137,0.6776447105788423,0.408243375858685,0.6593843098311817,0.6337890625,0.5444664031620553,0.6067193675889329,0.6397941680960549,0.5660377358490566,0.5775347912524851
0.608738828202582,0.6808300395256917,0.6932938856015779,0.653,0.3753694581280788,0.6739345887016849,0.6247563352826511,0.5141776937618148,0.6111665004985045,0.6445544554455446,0.6468253968253969,0.5634920634920635
0.5984251968503937,0.7123015873015873,0.6106719367588933,0.6776447105788423,0.39264990328820115,0.633399209486166,0.5837462834489594,0.5603190428713859,0.5941463414634146,0.6307996051332675,0.603585657370518,0.552
0.5916749256689792,0.7268244575936884,0.6703187250996016,0.676,0.39644970414201186,0.6423576423576424,0.6284860557768924,0.535253227408143,0.6284584980237155,0.624750499001996,0.594059405940594,0.5779092702169625
0.6083499005964215,0.7365328109696376,0.6510934393638171,0.6913946587537092,0.36702649656526004,0.6462450592885376,0.633692458374143,0.5489614243323442,0.6387225548902196,0.6646825396825397,0.6061814556331007,0.5486725663716814
0.6039800995024875,0.6901688182720953,0.6551383399209486,0.6865079365079365,0.3761105626850938,0.6583665338645418,0.6702862783810464,0.5076923076923077,0.6095693779904306,0.6033966033966034,0.5801980198019802,0.563872255489022
0.5922619047619048,0.7336633663366336,0.6610671936758893,0.6491575817641229,0.39113300492610836,0.6507936507936508,0.5738522954091816,0.5513833992094862,0.5874751491053678,0.6643426294820717,0.6029850746268657,0.5717092337917485
0.588,0.7189672293942403,0.650049850448654,0.6121031746031746,0.3928923988153998,0.6322067594433399,0.6138613861386139,0.564051638530288,0.6205179282868526,0.5904572564612326,0.5688976377952756,0.564051638530288
0.5701668302257115,0.723,0.6868787276341949,0.6526946107784432,0.39065606361829025,0.6544916090819348,0.6083499005964215,0.5900497512437811,0.6108910891089109,0.6047197640117994,0.6227544910179641,0.5691854759568205
0.5538922155688623,0.7110228401191658,0.658102766798419,0.6650049850448654,0.38044530493707646,0.669,0.6293359762140733,0.559,0.5867195242814668,0.6393606393606394,0.6061814556331007,0.577492596248766
0.586105675146771,0.7312687312687313,0.6739345887016849,0.7137254901960784,0.3721618953603159,0.6732869910625621,0.6467065868263473,0.5414201183431953,0.611764705882353,0.6083499005964215,0.6079601990049751,0.5712861415752741
0.5900990099009901,0.720558882235529,0.689175769612711,0.6775793650793651,0.37175792507204614,0.6317365269461078,0.5976095617529881,0.5267770204479065,0.6112204724409449,0.6005917159763313,0.6080156402737048,0.589
0.5873170731707317,0.7584830339321357,0.6653465346534654,0.6533466533466533,0.3504950495049505,0.6313181367690783,0.6307385229540918,0.5357852882703777,0.6136363636363636,0.6409495548961425,0.6027944111776448,0.5765054294175715
0.5918570009930486,0.7365805168986084,0.7058823529411765,0.6712871287128713,0.3826173826173826,0.6318407960199005,0.6013847675568744,0.539447731755424,0.5873015873015873,0.6127110228401191,0.5980582524271845,0.56318407960199
0.6140177690029615,0.723152709359606,0.6806387225548902,0.6745796241345203,0.35398230088495575,0.6853490658800393,0.6335952848722987,0.547244094488189,0.599601593625498,0.6243523316062176,0.6057312252964426,0.5623130608175474
0.6007984031936128,0.721618953603159,0.652,0.6759720837487537,0.36702649656526004,0.642292490118577,0.6505324298160697,0.5264187866927593,0.617,0.623,0.6067193675889329,0.6037735849056604
0.5574425574425574,0.7326043737574552,0.6673286991062563,0.6741903827281649,0.38454011741682975,0.6439842209072978,0.6094674556213018,0.5633663366336633,0.5964035964035964,0.6410256410256411,0.5936570862239842,0.5711442786069652
0.5790513833992095,0.7385685884691849,0.6926070038910506,0.6666666666666666,0.4117063492063492,0.6365422396856582,0.6333666333666333,0.5199222546161322,0.6139670223084384,0.6310583580613254,0.5912698412698413,0.6123876123876124
0.5988083416087389,0.7236580516898609,0.6553784860557769,0.697,0.3848454636091725,0.6689930209371885,0.6261040235525025,0.5474525474525475,0.631578947368421,0.6169429097605893,0.6367226061204343,0.5668662674650699
0.580259222333001,0.715,0.6776119402985075,0.6726013847675568,0.37165510406342916,0.6712871287128713,0.6158415841584158,0.5267686424474187,0.5578842315369261,0.6339285714285714,0.599624060150376,0.6075322101090188
0.5978043912175649,0.7395626242544732,0.6676616915422886,0.7032640949554896,0.3649851632047478,0.6941410129096326,0.622,0.5252725470763132,0.6218905472636815,0.623015873015873,0.5974155069582505,0.5616302186878728
0.5419161676646707,0.7108673978065803,0.668,0.657,0.37673956262425445,0.6547972304648862,0.593103448275862,0.5712900096993211,0.622093023255814,0.6300692383778437,0.5984015984015985,0.5707317073170731
0.5646123260437376,0.717564870259481,0.6844708209693373,0.6969397828232972,0.36847290640394087,0.6252485089463221,0.6285434995112414,0.5647410358565738,0.6180758017492711,0.6468842729970327,0.6144697720515362,0.5574257425742575
0.5465230166503428,0.7406311637080868,0.6858275520317145,0.7095808383233533,0.3889437314906219,0.627744510978044,0.5865758754863813,0.531584062196307,0.610337972166998,0.6279761904761905,0.5697211155378487,0.5564356435643565
0.5964566929133859,0.7215568862275449,0.6541129831516352,0.6438492063492064,0.36779324055666,0.6449704142011834,0.5934718100890207,0.5514563106796116,0.6156901688182721,0.637,0.5383084577114428,0.5518262586377097
0.5914085914085914,0.7475822050290135,0.668986083499006,0.6812313803376365,0.37,0.6150049358341559,0.6318407960199005,0.5437921077959577,0.6253746253746254,0.625,0.5865479723046488,0.5415841584158416
0.5745526838966203,0.7176938369781312,0.632295719844358,0.6743256743256744,0.37462834489593655,0.6584158415841584,0.636,0.553,0.6047197640117994,0.6403596403596403,0.6071784646061814,0.5508982035928144
0.585,0.7161354581673307,0.6749256689791873,0.6789524733268671,0.38528557599225555,0.6550348953140578,0.6261216350947159,0.5510406342913776,0.598019801980198,0.645956607495069,0.5928085519922255,0.5576540755467196
0.5758483033932136,0.7373134328358208,0.6916167664670658,0.6492248062015504,0.37250996015936255,0.6445544554455446,0.6560636182902585,0.5377268385864374,0.6161417322834646,0.612,0.6116600790513834,0.5601990049751244
0.5594405594405595,0.7315369261477046,0.6779661016949152,0.6819512195121952,0.3683168316831683,0.6775469831849654,0.6263520157325467,0.5421209117938554,0.622398414271556,0.6235059760956175,0.6105054509415263,0.5782652043868395
0.5742574257425742,0.7258225324027916,0.6313181367690783,0.6413255360623782,0.3774703557312253,0.6541501976284585,0.6182902584493042,0.5464535464535465,0.6025768087215064,0.6306930693069307,0.5775347912524851,0.5749506903353058
0.6007984031936128,0.7003968253968254,0.6421471172962226,0.6924603174603174,0.378,0.6640079760717846,0.6146245059288538,0.5282101167315175,0.6197576887232059,0.6593625498007968,0.6115537848605578,0.6051587301587301
0.5813725490196079,0.7295162882527148,0.6355599214145383,0.672636815920398,0.41055718475073316,0.6626746506986028,0.6439842209072978,0.5649606299212598,0.6153846153846154,0.656686626746507,0.6086124401913876,0.6099009900990099
0.6304780876494024,0.7477567298105683,0.6443556443556444,0.6702970297029703,0.377,0.6613545816733067,0.6226600985221675,0.5196463654223968,0.5912263210368893,0.6235059760956175,0.609172482552343,0.5382323733862959
0.5879446640316206,0.7102897102897103,0.6554121151936445,0.6928429423459245,0.3891625615763547,0.6268656716417911,0.6221335992023929,0.533649289099526,0.6341948310139165,0.638,0.5974155069582505,0.5774225774225774
0.5936570862239842,0.7166998011928429,0.6516966067864272,0.6901688182720953,0.3748782862706913,0.647175421209118,0.6477045908183633,0.5238568588469185,0.6273726273726273,0.611,0.588748787584869,0.5825147347740668
0.5607569721115537,0.7298105682951147,0.6733067729083665,0.68,0.411,0.658,0.5863770977295163,0.5518207282913166,0.6061507936507936,0.6587301587301587,0.6023976023976024,0.5586206896551724
0.6021717670286278,0.674975074775673,0.675,0.6577909270216963,0.36229022704837116,0.666005946481665,0.6341948310139165,0.5355029585798816,0.6023856858846919,0.6396039603960396,0.6042065009560229,0.5536779324055666
0.6232604373757455,0.7113095238095238,0.6776119402985075,0.6350148367952523,0.3994053518334985,0.6433497536945813,0.6153100775193798,0.525844930417495,0.6242544731610338,0.6424302788844621,0.5776892430278885,0.6079601990049751
0.5795677799607073,0.7085828343313373,0.6115537848605578,0.7028913260219342,0.3978174603174603,0.6357285429141717,0.6363636363636364,0.5476190476190477,0.6191425722831505,0.6005859375,0.6139303482587065,0.6101694915254238
0.5741293532338309,0.7576354679802956,0.6783216783216783,0.686,0.39502487562189054,0.6584158415841584,0.6226415094339622,0.5268389662027833,0.5964035964035964,0.6478174603174603,0.6081349206349206,0.5702970297029702
0.5855588526211671,0.7265469061876247,0.686,0.67098703888335,0.393,0.654690618762475,0.6583416583416584,0.5484818805093046,0.6246276067527309,0.6286836935166994,0.5811467444120505,0.591044776119403
0.6468253968253969,0.7271844660194174,0.6385658914728682,0.666,0.38966202783300197,0.6738703339882122,0.641,0.5316831683168317,0.5757575757575758,0.6184857423795477,0.5912263210368893,0.5980099502487563
0.5719960278053625,0.7275449101796407,0.6847290640394089,0.6819085487077535,0.37524366471734893,0.6358208955223881,0.5864135864135864,0.4961089494163424,0.5749751737835154,0.5982053838484547,0.6326732673267327,0.5984174085064293
0.5862412761714856,0.7586206896551724,0.6633466135458167,0.6866995073891625,0.3834661354581673,0.6413586413586414,0.6505905511811023,0.5410484668644906,0.6167953667953668,0.621301775147929,0.6341463414634146,0.6021400778210116
0.6193806193806194,0.7279046673286991,0.6568047337278107,0.6561576354679803,0.38629592850049654,0.6942231075697212,0.632,0.5473579262213359,0.6003976143141153,0.6463536463536463,0.6131243878550441,0.5862745098039216
0.592814371257485,0.7199602780536246,0.6354581673306773,0.6626746506986028,0.3758654797230465,0.6340257171117705,0.6317365269461078,0.5641025641025641,0.6117179741807348,0.6550348953140578,0.6293018682399213,0.5800395256916996
0.5521235521235521,0.7371031746031746,0.6946107784431138,0.6626746506986028,0.3848454636091725,0.6281553398058253,0.6128712871287129,0.5459081836327345,0.6083916083916084,0.6298507462686567,0.6157587548638133,0.5816733067729084
0.5731225296442688,0.7114427860696517,0.6952191235059761,0.6939182452642074,0.35968379446640314,0.6350148367952523,0.6125498007968128,0.5142045454545454,0.6363636363636364,0.63,0.6011904761904762,0.5567620927936822
0.5834970530451866,0.7247524752475247,0.6427860696517413,0.6617210682492581,0.3705533596837945,0.6683168316831684,0.6198019801980198,0.5639024390243902,0.5988315481986368,0.6495557749259625,0.6282306163021869,0.6051332675222113
0.5750736015701668,0.7335329341317365,0.6570289132602194,0.6745796241345203,0.3786213786213786,0.6729249011857708,0.6172106824925816,0.546078431372549,0.6141885325558795,0.6626984126984127,0.6003996003996004,0.5608782435129741
0.5858283433133733,0.7277227722772277,0.651,0.702862783810464,0.37549407114624506,0.651394422310757,0.6247524752475248,0.5769230769230769,0.6074582924435721,0.638,0.608955223880597,0.5964566929133859
0.5747011952191236,0.734,0.6261216350947159,0.688,0.3834661354581673,0.63913470993117,0.6362735381565907,0.5004995004995005,0.6013513513513513,0.6521739130434783,0.5919765166340509,0.5846613545816733
0.587192118226601,0.7075848303393214,0.6673326673326674,0.6617647058823529,0.39007782101167315,0.66,0.6245059288537549,0.5386138613861386,0.6291126620139581,0.6504468718967229,0.6154608523290387,0.5836653386454184
0.5806772908366534,0.7099009900990099,0.6535044422507403,0.643,0.391,0.6696606786427146,0.6013986013986014,0.5434782608695652,0.5913129318854886,0.6343656343656343,0.6063618290258449,0.6031589338598223
0.5642292490118577,0.7462537462537463,0.6683168316831684,0.6776119402985075,0.389,0.6600985221674877,0.6094674556213018,0.546875,0.6407185628742516,0.630057803468208,0.637537239324727,0.5724275724275725
0.5946215139442231,0.7131474103585658,0.646484375,0.6961271102284012,0.384,0.6407960199004975,0.6530815109343936,0.5441906653426017,0.6328740157480315,0.645,0.5801376597836775,0.564484126984127
0.5974025974025974,0.7171314741035857,0.6500994035785288,0.6530408773678963,0.39104477611940297,0.6575609756097561,0.6142433234421365,0.5552238805970149,0.634558093346574,0.6467710371819961,0.5970588235294118,0.5552268244575936
0.6163583252190847,0.7455089820359282,0.6445544554455446,0.7111553784860558,0.39165009940357853,0.6643495531281033,0.652046783625731,0.5437743190661478,0.6507936507936508,0.5848126232741617,0.6103896103896104,0.5850746268656717
0.574,0.6949654491609082,0.6669990029910269,0.704612365063788,0.376984126984127,0.6229348882410107,0.6405163853028798,0.532803180914513,0.5894632206759444,0.6328358208955224,0.601761252446184,0.5583250249252243
0.6011904761904762,0.7524950099800399,0.6669980119284294,0.643211100099108,0.3843098311817279,0.6783216783216783,0.6235059760956175,0.5221153846153846,0.6489151873767258,0.654,0.5934065934065934,0.5662055335968379
0.6073558648111332,0.7582417582417582,0.6580259222333001,0.6294859359844811,0.3838582677165354,0.6577909270216963,0.6184857423795477,0.5805529075309819,0.6185258964143426,0.6221335992023929,0.6335650446871897,0.5553359683794467
0.6043307086614174,0.7611496531219029,0.6185770750988142,0.689108910891089,0.35964912280701755,0.6783216783216783,0.5962301587301587,0.5450941526263627,0.6037549407114624,0.6398009950248756,0.6073926073926074,0.56
0.5839126117179742,0.7370517928286853,0.6669921875,0.6823176823176823,0.39821251241310823,0.6736526946107785,0.615009746588694,0.5298804780876494,0.6046948356807512,0.6046738072054528,0.6023166023166023,0.6062075654704171
0.5992063492063492,0.7487781036168133,0.6623376623376623,0.696,0.39823008849557523,0.6544190665342602,0.6179664363277394,0.5695952615992103,0.6037735849056604,0.6533592989289192,0.599603567888999,0.5732546705998034
0.6069651741293532,0.7297830374753451,0.6523904382470119,0.6796407185628742,0.3493621197252208,0.6127744510978044,0.6382556987115956,0.5114885114885115,0.5953533397870281,0.6373626373626373,0.6153846153846154,0.5483234714003945
0.562007874015748,0.6972111553784861,0.6527363184079602,0.6653465346534654,0.39087301587301587,0.6533592989289192,0.5916749256689792,0.5519922254616132,0.633954857703631,0.6184857423795477,0.6388059701492538,0.5610236220472441
0.580259222333001,0.7285429141716567,0.703,0.6723107569721115,0.3900497512437811,0.638085742771685,0.629,0.5523429710867398,0.6166832174776564,0.6600199401794616,0.5934393638170974,0.616
0.6015701668302257,0.7289812067260139,0.6826347305389222,0.6430707876370887,0.35952848722986247,0.6593843098311817,0.5974282888229476,0.5332690453230472,0.5677546983184966,0.6223776223776224,0.5998003992015968,0.566
0.5852442671984048,0.7058823529411765,0.6404382470119522,0.6829025844930418,0.38811881188118813,0.6853146853146853,0.6251226692836114,0.56318407960199,0.62,0.6457925636007827,0.592814371257485,0.583
0.5574092247301276,0.7110453648915187,0.6762948207171314,0.7138643067846607,0.37188434695912265,0.6398809523809523,0.626991565135895,0.533135509396637,0.6169792694965449,0.6329735034347399,0.5946215139442231,0.6013986013986014
0.5781094527363184,0.7095191364082434,0.6666666666666666,0.6427145708582834,0.3833167825223436,0.638085742771685,0.600387972841901,0.5137254901960784,0.623046875,0.647,0.6,0.571
0.59,0.6835820895522388,0.6451292246520874,0.6490528414755733,0.3865213082259663,0.6858846918489065,0.5844027640671273,0.5242718446601942,0.6124031007751938,0.653,0.616,0.5778443113772455
0.566,0.7393879565646594,0.6798029556650246,0.681,0.38484251968503935,0.6199407699901284,0.6366336633663366,0.5575396825396826,0.6281156530408774,0.6263736263736264,0.593320235756385,0.5761194029850746
0.5861386138613861,0.704183266932271,0.6824457593688363,0.6653386454183267,0.3770812928501469,0.6520874751491054,0.6153846153846154,0.5649663137632339,0.5964566929133859,0.657,0.6067527308838133,0.5784215784215784
0.599,0.7254707631318137,0.672962226640159,0.6359126984126984,0.3740079365079365,0.6347305389221557,0.607976653696498,0.5089820359281437,0.6418786692759295,0.6274703557312253,0.5912621359223301,0.565
0.5914935707220573,0.719488188976378,0.6607319485657764,0.6885572139303483,0.37058823529411766,0.618905472636816,0.6231454005934718,0.5562189054726369,0.6145418326693227,0.6153846153846154,0.5832502492522432,0.5777998017839445
