Volume,TTR,Language
tom1,0.5222993062438057,kum-folklore
tom1,0.5642292490118577,kum-folklore
tom1,0.5256410256410257,kum-folklore
tom1,0.5695825049701789,kum-folklore
tom1,0.5537848605577689,kum-folklore
tom1,0.569,kum-folklore
tom1,0.5288844621513944,kum-folklore
tom1,0.538,kum-folklore
tom1,0.547,kum-folklore
tom1,0.5405940594059406,kum-folklore
tom1,0.5192497532082923,kum-folklore
tom1,0.5838323353293413,kum-folklore
tom1,0.5598802395209581,kum-folklore
tom1,0.4965034965034965,kum-folklore
tom1,0.5508982035928144,kum-folklore
tom1,0.5311572700296736,kum-folklore
tom1,0.5548961424332344,kum-folklore
tom1,0.5154536390827518,kum-folklore
tom1,0.5210166177908113,kum-folklore
tom1,0.5272007912957468,kum-folklore
tom1,0.5533596837944664,kum-folklore
tom1,0.5188866799204771,kum-folklore
tom1,0.5564356435643565,kum-folklore
tom1,0.5199203187250996,kum-folklore
tom1,0.5124626121635095,kum-folklore
tom1,0.539,kum-folklore
tom1,0.5277777777777778,kum-folklore
tom1,0.5353938185443669,kum-folklore
tom1,0.5266798418972332,kum-folklore
tom1,0.5412115193644489,kum-folklore
tom1,0.5124378109452736,kum-folklore
tom1,0.5209580838323353,kum-folklore
tom1,0.5174476570289133,kum-folklore
tom1,0.5166015625,kum-folklore
tom1,0.5653040877367896,kum-folklore
tom1,0.557,kum-folklore
tom1,0.5150925024342746,kum-folklore
tom1,0.5450941526263627,kum-folklore
tom1,0.48112294288480156,kum-folklore
tom1,0.5437375745526839,kum-folklore
tom1,0.5357142857142857,kum-folklore
tom1,0.531496062992126,kum-folklore
tom1,0.5386904761904762,kum-folklore
tom1,0.5673267326732673,kum-folklore
tom1,0.5333998005982054,kum-folklore
tom1,0.5387673956262425,kum-folklore
tom1,0.5523429710867398,kum-folklore
tom1,0.5370919881305638,kum-folklore
tom1,0.5489021956087824,kum-folklore
tom1,0.5314057826520439,kum-folklore
tom1,0.5249003984063745,kum-folklore
tom1,0.5545634920634921,kum-folklore
tom1,0.5497017892644135,kum-folklore
tom1,0.5415841584158416,kum-folklore
tom1,0.5321805955811719,kum-folklore
tom1,0.5228628230616302,kum-folklore
tom1,0.53938185443669,kum-folklore
tom1,0.536318407960199,kum-folklore
tom1,0.5666003976143141,kum-folklore
tom1,0.5369261477045908,kum-folklore
tom1,0.5069582504970179,kum-folklore
tom1,0.5515873015873016,kum-folklore
tom1,0.5353233830845772,kum-folklore
tom1,0.535253227408143,kum-folklore
tom1,0.568,kum-folklore
tom1,0.5547877591312932,kum-folklore
tom1,0.5168650793650794,kum-folklore
tom1,0.5496031746031746,kum-folklore
tom1,0.5654345654345654,kum-folklore
tom1,0.5173095944609297,kum-folklore
tom1,0.5268389662027833,kum-folklore
tom1,0.5373878364905285,kum-folklore
tom1,0.522343594836147,kum-folklore
tom1,0.546,kum-folklore
tom1,0.5526838966202783,kum-folklore
tom1,0.5279441117764471,kum-folklore
tom1,0.5029940119760479,kum-folklore
tom1,0.5378486055776892,kum-folklore
tom1,0.5229083665338645,kum-folklore
tom1,0.49403578528827036,kum-folklore
tom1,0.5253731343283582,kum-folklore
tom1,0.5490584737363726,kum-folklore
tom1,0.5448275862068965,kum-folklore
tom1,0.5772681954137587,kum-folklore
tom1,0.5792622133599202,kum-folklore
tom1,0.5565302144249513,kum-folklore
tom1,0.5318091451292246,kum-folklore
tom1,0.546692607003891,kum-folklore
tom1,0.5471698113207547,kum-folklore
tom1,0.5211822660098522,kum-folklore
tom1,0.5149105367793241,kum-folklore
tom1,0.485,kum-folklore
tom1,0.501980198019802,kum-folklore
tom1,0.5427435387673957,kum-folklore
tom1,0.5258964143426295,kum-folklore
tom1,0.5380811078140455,kum-folklore
tom1,0.5546719681908548,kum-folklore
tom1,0.5514851485148515,kum-folklore
tom1,0.536,kum-folklore
tom1,0.49203187250996017,kum-folklore
tom1,0.5149105367793241,kum-folklore
tom1,0.4945273631840796,kum-folklore
tom1,0.552297165200391,kum-folklore
tom1,0.5253227408142999,kum-folklore
tom1,0.5558852621167161,kum-folklore
tom1,0.527,kum-folklore
tom1,0.5202769535113749,kum-folklore
tom1,0.5324027916251246,kum-folklore
tom1,0.555337904015671,kum-folklore
tom1,0.5348605577689243,kum-folklore
tom1,0.5318091451292246,kum-folklore
tom1,0.5054726368159204,kum-folklore
tom1,0.5493230174081238,kum-folklore
tom1,0.5299901671583087,kum-folklore
tom1,0.5620655412115194,kum-folklore
tom1,0.53938185443669,kum-folklore
tom1,0.5531281032770605,kum-folklore
tom1,0.5627490039840638,kum-folklore
tom1,0.5198807157057654,kum-folklore
tom1,0.5565476190476191,kum-folklore
tom1,0.5314057826520439,kum-folklore
tom1,0.5523429710867398,kum-folklore
tom1,0.5069860279441117,kum-folklore
tom1,0.539447731755424,kum-folklore
tom1,0.5432835820895522,kum-folklore
tom1,0.5456349206349206,kum-folklore
tom1,0.55311004784689,kum-folklore
tom1,0.5469061876247505,kum-folklore
tom1,0.5554455445544555,kum-folklore
tom1,0.5044865403788634,kum-folklore
tom1,0.512,kum-folklore
tom1,0.555333998005982,kum-folklore
tom1,0.539,kum-folklore
tom1,0.5394605394605395,kum-folklore
tom1,0.5460852329038652,kum-folklore
tom1,0.547713717693837,kum-folklore
tom1,0.551142005958292,kum-folklore
tom1,0.5619425173439049,kum-folklore
tom1,0.5144278606965174,kum-folklore
tom1,0.4965104685942173,kum-folklore
tom1,0.574,kum-folklore
tom1,0.5358565737051793,kum-folklore
tom1,0.5397614314115308,kum-folklore
tom1,0.5345849802371542,kum-folklore
tom1,0.5650446871896723,kum-folklore
tom1,0.5751243781094527,kum-folklore
tom1,0.5134865134865135,kum-folklore
tom1,0.5469831849653808,kum-folklore
tom1,0.5079840319361277,kum-folklore
tom1,0.5501489572989077,kum-folklore
tom1,0.5412115193644489,kum-folklore
tom1,0.5249003984063745,kum-folklore
tom1,0.5373878364905285,kum-folklore
tom1,0.5484515484515484,kum-folklore
tom1,0.5235756385068763,kum-folklore
tom1,0.5059880239520959,kum-folklore
tom1,0.5480673934588701,kum-folklore
tom1,0.5254901960784314,kum-folklore
tom1,0.5249003984063745,kum-folklore
tom1,0.5389221556886228,kum-folklore
tom1,0.5711442786069652,kum-folklore
tom1,0.6057884231536926,kum-folklore
tom1,0.543,kum-folklore
tom1,0.5457256461232605,kum-folklore
tom1,0.5239043824701195,kum-folklore
tom1,0.5203980099502488,kum-folklore
tom1,0.5411298315163529,kum-folklore
tom1,0.5311572700296736,kum-folklore
tom1,0.5308764940239044,kum-folklore
tom1,0.5244755244755245,kum-folklore
tom1,0.5202769535113749,kum-folklore
tom1,0.543,kum-folklore
tom1,0.579,kum-folklore
tom1,0.5838323353293413,kum-folklore
tom1,0.5562189054726369,kum-folklore
tom1,0.5289421157684631,kum-folklore
tom1,0.563872255489022,kum-folklore
tom1,0.5433300876338851,kum-folklore
tom1,0.5329341317365269,kum-folklore
tom1,0.543369890329013,kum-folklore
tom1,0.5781094527363184,kum-folklore
tom1,0.5329341317365269,kum-folklore
tom1,0.5388446215139442,kum-folklore
tom1,0.5506391347099312,kum-folklore
tom1,0.5524475524475524,kum-folklore
tom1,0.5474308300395256,kum-folklore
tom1,0.525,kum-folklore
tom1,0.560515873015873,kum-folklore
tom1,0.5677546983184966,kum-folklore
tom1,0.5054835493519442,kum-folklore
tom1,0.5682951146560319,kum-folklore
tom1,0.5204386839481555,kum-folklore
tom1,0.507,kum-folklore
tom1,0.5568862275449101,kum-folklore
tom1,0.4980392156862745,kum-folklore
tom1,0.51,kum-folklore
tom1,0.5518962075848304,kum-folklore
tom1,0.5472636815920398,kum-folklore
tom1,0.5490584737363726,kum-folklore
tom1,0.5263681592039801,kum-folklore
tom1,0.5249003984063745,kum-folklore
tom1,0.5500495540138751,kum-folklore
tom1,0.547,kum-folklore
tom1,0.5387673956262425,kum-folklore
tom1,0.5164506480558325,kum-folklore
tom1,0.5278884462151394,kum-folklore
tom1,0.5332671300893744,kum-folklore
tom1,0.5473579262213359,kum-folklore
tom1,0.5459882583170255,kum-folklore
tom1,0.5324027916251246,kum-folklore
tom1,0.5634365634365635,kum-folklore
tom1,0.5358898721730581,kum-folklore
tom1,0.5252725470763132,kum-folklore
tom1,0.5427435387673957,kum-folklore
tom1,0.5184079601990049,kum-folklore
tom1,0.5474525474525475,kum-folklore
tom1,0.5124378109452736,kum-folklore
tom1,0.5558882235528942,kum-folklore
tom1,0.5512437810945273,kum-folklore
tom1,0.5547808764940239,kum-folklore
tom1,0.54,kum-folklore
tom1,0.5652173913043478,kum-folklore
tom1,0.5144855144855145,kum-folklore
tom1,0.5499001996007984,kum-folklore
tom1,0.5677546983184966,kum-folklore
tom1,0.528,kum-folklore
tom1,0.5337301587301587,kum-folklore
tom1,0.5874751491053678,kum-folklore
tom1,0.5423728813559322,kum-folklore
tom1,0.5337972166998012,kum-folklore
tom1,0.5554445554445554,kum-folklore
tom1,0.5260058881256133,kum-folklore
tom1,0.5567729083665338,kum-folklore
tom1,0.5454545454545454,kum-folklore
tom1,0.564051638530288,kum-folklore
tom1,0.5561072492552135,kum-folklore
tom1,0.5450049455984174,kum-folklore
tom1,0.5454545454545454,kum-folklore
tom1,0.5302279484638256,kum-folklore
tom1,0.5323383084577115,kum-folklore
tom1,0.4980237154150198,kum-folklore
tom1,0.5524475524475524,kum-folklore
tom1,0.5333998005982054,kum-folklore
tom1,0.5573929961089494,kum-folklore
tom1,0.5239520958083832,kum-folklore
tom1,0.5311572700296736,kum-folklore
tom1,0.5469061876247505,kum-folklore
tom1,0.551345962113659,kum-folklore
tom1,0.537328094302554,kum-folklore
tom1,0.5244755244755245,kum-folklore
tom1,0.5466269841269841,kum-folklore
tom1,0.5397614314115308,kum-folklore
tom1,0.546812749003984,kum-folklore
tom1,0.5590863952333665,kum-folklore
tom1,0.5243296921549155,kum-folklore
tom1,0.5444664031620553,kum-folklore
tom1,0.5280788177339901,kum-folklore
tom1,0.5597609561752988,kum-folklore
tom1,0.559,kum-folklore
tom1,0.5358565737051793,kum-folklore
tom1,0.5657370517928287,kum-folklore
tom1,0.5428286852589641,kum-folklore
tom1,0.5527888446215139,kum-folklore
tom1,0.5849056603773585,kum-folklore
tom1,0.5534465534465535,kum-folklore
tom1,0.5547808764940239,kum-folklore
tom1,0.501,kum-folklore
tom1,0.555,kum-folklore
tom1,0.544921875,kum-folklore
tom1,0.533,kum-folklore
tom1,0.52297165200391,kum-folklore
tom1,0.5854616895874263,kum-folklore
tom1,0.5418326693227091,kum-folklore
tom1,0.5583250249252243,kum-folklore
tom1,0.525,kum-folklore
tom1,0.5846613545816733,kum-folklore
tom1,0.5523429710867398,kum-folklore
tom1,0.5573122529644269,kum-folklore
tom1,0.5557768924302788,kum-folklore
tom1,0.516,kum-folklore
tom1,0.5831683168316831,kum-folklore
tom1,0.5064676616915423,kum-folklore
tom1,0.551345962113659,kum-folklore
tom1,0.49311023622047245,kum-folklore
