Volume,TTR,Language
tom2,0.6023976023976024,kum-folklore
tom2,0.559841740850643,kum-folklore
tom2,0.5423728813559322,kum-folklore
tom2,0.5896414342629482,kum-folklore
tom2,0.5812807881773399,kum-folklore
tom2,0.5571002979145978,kum-folklore
tom2,0.574826560951437,kum-folklore
tom2,0.5668662674650699,kum-folklore
tom2,0.551345962113659,kum-folklore
tom2,0.6166832174776564,kum-folklore
tom2,0.5745526838966203,kum-folklore
tom2,0.5501489572989077,kum-folklore
tom2,0.574,kum-folklore
tom2,0.5992063492063492,kum-folklore
tom2,0.5891625615763547,kum-folklore
tom2,0.569,kum-folklore
tom2,0.5744888023369036,kum-folklore
tom2,0.577,kum-folklore
tom2,0.6101694915254238,kum-folklore
tom2,0.551345962113659,kum-folklore
tom2,0.576961271102284,kum-folklore
tom2,0.5844155844155844,kum-folklore
tom2,0.5504495504495505,kum-folklore
tom2,0.5831683168316831,kum-folklore
tom2,0.5621301775147929,kum-folklore
tom2,0.564484126984127,kum-folklore
tom2,0.5629335976214074,kum-folklore
tom2,0.5555555555555556,kum-folklore
tom2,0.5878243512974052,kum-folklore
tom2,0.5794205794205795,kum-folklore
tom2,0.5771144278606966,kum-folklore
tom2,0.5334665334665335,kum-folklore
tom2,0.5514851485148515,kum-folklore
tom2,0.5942173479561316,kum-folklore
tom2,0.6023976023976024,kum-folklore
tom2,0.5515873015873016,kum-folklore
tom2,0.617,kum-folklore
tom2,0.563872255489022,kum-folklore
tom2,0.5708622398414271,kum-folklore
tom2,0.5940298507462687,kum-folklore
tom2,0.5721343873517787,kum-folklore
tom2,0.5936254980079682,kum-folklore
tom2,0.5719960278053625,kum-folklore
tom2,0.5614385614385614,kum-folklore
tom2,0.5736738703339882,kum-folklore
tom2,0.562,kum-folklore
tom2,0.5882936507936508,kum-folklore
tom2,0.5898203592814372,kum-folklore
tom2,0.583,kum-folklore
tom2,0.5668662674650699,kum-folklore
tom2,0.5748031496062992,kum-folklore
tom2,0.5880597014925373,kum-folklore
tom2,0.5747800586510264,kum-folklore
tom2,0.545816733067729,kum-folklore
tom2,0.5653040877367896,kum-folklore
tom2,0.569,kum-folklore
tom2,0.5510406342913776,kum-folklore
tom2,0.5846613545816733,kum-folklore
tom2,0.548804780876494,kum-folklore
tom2,0.5778443113772455,kum-folklore
tom2,0.5653465346534653,kum-folklore
tom2,0.5668662674650699,kum-folklore
tom2,0.5758483033932136,kum-folklore
tom2,0.5554455445544555,kum-folklore
tom2,0.567,kum-folklore
tom2,0.5817825661116552,kum-folklore
tom2,0.5834165834165834,kum-folklore
tom2,0.566468253968254,kum-folklore
tom2,0.6127110228401191,kum-folklore
tom2,0.5813725490196079,kum-folklore
tom2,0.5886454183266933,kum-folklore
tom2,0.5760869565217391,kum-folklore
tom2,0.57405614714424,kum-folklore
tom2,0.5763888888888888,kum-folklore
tom2,0.5441906653426017,kum-folklore
tom2,0.5361028684470821,kum-folklore
tom2,0.581,kum-folklore
tom2,0.5663366336633663,kum-folklore
tom2,0.5465346534653466,kum-folklore
tom2,0.5538005923000987,kum-folklore
tom2,0.5736894164193868,kum-folklore
tom2,0.5583250249252243,kum-folklore
tom2,0.547808764940239,kum-folklore
tom2,0.5902293120638086,kum-folklore
tom2,0.572,kum-folklore
tom2,0.595427435387674,kum-folklore
tom2,0.5652173913043478,kum-folklore
tom2,0.5772277227722772,kum-folklore
tom2,0.5811881188118811,kum-folklore
tom2,0.5904572564612326,kum-folklore
tom2,0.5836614173228346,kum-folklore
tom2,0.564,kum-folklore
tom2,0.5712881022615536,kum-folklore
tom3,0.5882936507936508,kum-folklore
tom3,0.6033966033966034,kum-folklore
tom3,0.562874251497006,kum-folklore
tom3,0.6085657370517928,kum-folklore
tom3,0.5958291956305859,kum-folklore
tom3,0.6225099601593626,kum-folklore
tom3,0.5966135458167331,kum-folklore
tom3,0.58,kum-folklore
tom3,0.5743639921722113,kum-folklore
tom3,0.6185258964143426,kum-folklore
tom3,0.5916334661354582,kum-folklore
tom3,0.6283716283716284,kum-folklore
tom3,0.5982142857142857,kum-folklore
tom3,0.6085657370517928,kum-folklore
tom3,0.5509396636993076,kum-folklore
tom3,0.5966633954857704,kum-folklore
tom3,0.6103896103896104,kum-folklore
tom3,0.5998043052837574,kum-folklore
tom3,0.5756972111553785,kum-folklore
tom3,0.5710144927536231,kum-folklore
tom3,0.6105577689243028,kum-folklore
tom3,0.5887573964497042,kum-folklore
tom3,0.6081754735792622,kum-folklore
tom3,0.5962301587301587,kum-folklore
tom3,0.5868917576961271,kum-folklore
tom3,0.5988023952095808,kum-folklore
tom3,0.5728542914171657,kum-folklore
tom3,0.5998013902681232,kum-folklore
tom3,0.5796812749003984,kum-folklore
tom3,0.607,kum-folklore
tom3,0.591715976331361,kum-folklore
tom3,0.5942460317460317,kum-folklore
tom3,0.587,kum-folklore
tom3,0.598,kum-folklore
tom3,0.5824175824175825,kum-folklore
tom3,0.6085657370517928,kum-folklore
tom3,0.6098522167487684,kum-folklore
tom3,0.5994035785288271,kum-folklore
tom3,0.5948361469712016,kum-folklore
tom3,0.5646123260437376,kum-folklore
tom3,0.5950248756218905,kum-folklore
tom3,0.5786852589641435,kum-folklore
tom3,0.5936570862239842,kum-folklore
tom3,0.5910891089108911,kum-folklore
tom3,0.599803343166175,kum-folklore
tom3,0.5898709036742801,kum-folklore
tom3,0.5926660059464817,kum-folklore
tom3,0.5594405594405595,kum-folklore
tom3,0.6043521266073195,kum-folklore
tom3,0.6031904287138584,kum-folklore
tom3,0.6017874875868917,kum-folklore
tom3,0.5801980198019802,kum-folklore
tom3,0.597029702970297,kum-folklore
tom3,0.6027944111776448,kum-folklore
tom3,0.575,kum-folklore
tom3,0.5742771684945165,kum-folklore
tom3,0.5846613545816733,kum-folklore
