agx-folk,ava-folk,kum-folk,rut-folk,dar-folk,tab-folk,lak-folk,lez-folk,nog-folk,tkr-folk,tat-folk,rus-folk,arch-folk,khv-folk
0.625,0.6888667992047713,0.638085742771685,0.5982318271119843,0.7073412698412699,0.7014925373134329,0.638,0.6679960119641076,0.6245019920318725,0.5968063872255489,0.5314057826520439,0.5974534769833496,0.6749256689791873,0.6075697211155379
0.6225099601593626,0.7125748502994012,0.6350947158524427,0.5984329089128305,0.7362637362637363,0.6839024390243903,0.6397205588822356,0.6449060336300693,0.5776892430278885,0.601,0.5629335976214074,0.6190476190476191,0.6497005988023952,0.6328358208955224
0.6067864271457086,0.7077534791252486,0.6215415019762845,0.6291126620139581,0.6706231454005934,0.694,0.642,0.6167664670658682,0.6361829025844931,0.6421568627450981,0.5535019455252919,0.6063618290258449,0.6766467065868264,0.6427860696517413
0.6300692383778437,0.7161226508407518,0.6423576423576424,0.5871287128712871,0.6903096903096904,0.6673189823874756,0.613880742913001,0.6264822134387352,0.6303696303696303,0.6031904287138584,0.5548961424332344,0.635,0.6424302788844621,0.6278606965174129
0.5934065934065934,0.7086223984142715,0.6242544731610338,0.624390243902439,0.7190569744597249,0.7070506454816285,0.6365422396856582,0.619,0.5735586481113321,0.647175421209118,0.5444555444555444,0.6626984126984127,0.646061814556331,0.6587301587301587
0.6258637709772952,0.7079207920792079,0.6492094861660079,0.6350947158524427,0.7415169660678643,0.7053571428571429,0.621301775147929,0.627744510978044,0.5946481665014867,0.6403596403596403,0.5403788634097707,0.622093023255814,0.6703296703296703,0.6266137040714995
0.5676209279368213,0.7357563850687623,0.609172482552343,0.6061507936507936,0.6755952380952381,0.6903096903096904,0.6198019801980198,0.6264822134387352,0.5775347912524851,0.6080550098231827,0.538,0.6293018682399213,0.6393280632411067,0.6759720837487537
0.6215686274509804,0.6936127744510978,0.6553446553446554,0.6097804391217565,0.7054187192118226,0.6987115956392468,0.6241276171485544,0.6155378486055777,0.5858684985279686,0.6398058252427185,0.5316831683168317,0.631,0.6600397614314115,0.629812438302073
0.5902439024390244,0.7201195219123506,0.6163836163836164,0.591,0.689620758483034,0.681,0.654,0.6422287390029325,0.6215415019762845,0.64,0.5323383084577115,0.6081754735792622,0.6660019940179461,0.623015873015873
0.6370887337986042,0.6913086913086913,0.6257425742574257,0.6144697720515362,0.7114427860696517,0.6782868525896414,0.613160518444666,0.6327345309381237,0.574,0.6235177865612648,0.5484515484515484,0.6447761194029851,0.6776119402985075,0.6606786427145709
0.6526946107784432,0.7342657342657343,0.638085742771685,0.6633366633366633,0.6805970149253732,0.6726190476190477,0.6564051638530288,0.6373626373626373,0.6178781925343811,0.5836653386454184,0.5414585414585414,0.6417910447761194,0.6666666666666666,0.634097706879362
0.605759682224429,0.6742125984251969,0.593103448275862,0.6350148367952523,0.71,0.6913214990138067,0.616519174041298,0.65,0.6258637709772952,0.6348258706467662,0.5329457364341085,0.6033797216699801,0.668986083499006,0.6037924151696606
0.6217564870259481,0.7166998011928429,0.596248766041461,0.6059113300492611,0.686818632309217,0.6883116883116883,0.638085742771685,0.6198019801980198,0.558766859344894,0.6057312252964426,0.5399201596806387,0.6488095238095238,0.6313686313686314,0.6626746506986028
0.5930348258706468,0.688622754491018,0.6137463697967086,0.6123876123876124,0.7223880597014926,0.6852035749751738,0.6350148367952523,0.636,0.5908639523336644,0.5942744323790721,0.5429141716566867,0.6273170731707317,0.6676646706586826,0.6551383399209486
0.6384462151394422,0.703,0.617704280155642,0.6222879684418146,0.7437934458788481,0.6951340615690169,0.6190944881889764,0.6285998013902682,0.5839126117179742,0.6146971201588878,0.548,0.6493506493506493,0.6597222222222222,0.633761105626851
0.6083086053412463,0.7026759167492567,0.6134786917740337,0.6059113300492611,0.6829511465603191,0.7265469061876247,0.6276067527308838,0.6325719960278053,0.627,0.6113886113886113,0.5535714285714286,0.6482758620689655,0.6427145708582834,0.663681592039801
0.6063618290258449,0.73,0.6246276067527309,0.6253746253746254,0.7504990019960079,0.6922310756972112,0.5795228628230616,0.6633366633366633,0.5729783037475346,0.6242544731610338,0.5465346534653466,0.6362735381565907,0.6696517412935323,0.665
0.6163836163836164,0.752,0.6262425447316103,0.6544190665342602,0.7261083743842365,0.693359375,0.6377245508982036,0.6311066799601196,0.6128078817733991,0.6071784646061814,0.530631479736098,0.605,0.6925373134328359,0.633
0.6003976143141153,0.6906187624750499,0.5922619047619048,0.6311066799601196,0.7068793619142573,0.7092907092907093,0.5772681954137587,0.627431906614786,0.6377245508982036,0.627744510978044,0.5368525896414342,0.654037886340977,0.6366336633663366,0.6425742574257426
0.62,0.698,0.5829195630585898,0.628,0.6871945259042033,0.6957801766437685,0.6083499005964215,0.6227897838899804,0.633,0.5900497512437811,0.537,0.6253716551040635,0.6663336663336663,0.6418056918547596
0.5884115884115884,0.6911618669314796,0.6095143706640238,0.6238805970149254,0.7042532146389713,0.7039603960396039,0.6439688715953308,0.6363636363636364,0.5667655786350149,0.6055776892430279,0.5278884462151394,0.6101694915254238,0.6593406593406593,0.6429980276134122
0.591,0.7072927072927073,0.6335650446871897,0.5779092702169625,0.7295409181636726,0.7155688622754491,0.664,0.6493506493506493,0.619,0.6943056943056943,0.5483234714003945,0.6283448959365708,0.6983016983016983,0.635
0.6716269841269841,0.711595639246779,0.6208955223880597,0.6105054509415263,0.7171314741035857,0.7141434262948207,0.643,0.655688622754491,0.602780536246276,0.6427145708582834,0.5344655344655345,0.6350947158524427,0.6434262948207171,0.5803571428571429
0.5698602794411177,0.7292707292707292,0.634097706879362,0.596039603960396,0.7579365079365079,0.7002997002997003,0.6182902584493042,0.6350947158524427,0.6209279368213229,0.6523904382470119,0.5431372549019607,0.6327345309381237,0.6370887337986042,0.6353754940711462
0.609172482552343,0.6752730883813307,0.6148514851485148,0.6442021803766105,0.6769078295341923,0.6966067864271457,0.6278381046396841,0.6083916083916084,0.5986193293885601,0.604,0.5428286852589641,0.6433566433566433,0.6580259222333001,0.6676616915422886
0.6035678889990089,0.68,0.6316831683168317,0.6377097729516288,0.7036669970267592,0.6878097125867195,0.645,0.6175889328063241,0.6153846153846154,0.6424302788844621,0.557,0.658051689860835,0.6507936507936508,0.6630109670987039
0.6111665004985045,0.6941410129096326,0.6097318768619663,0.631031220435194,0.7228315054835494,0.682806324110672,0.6620416253716551,0.622,0.6126482213438735,0.6017874875868917,0.5414585414585414,0.626746506986028,0.6815476190476191,0.6482213438735178
0.5937193326790972,0.7070506454816285,0.614,0.6454816285998014,0.7112887112887113,0.6843156843156843,0.6363636363636364,0.6391650099403579,0.616,0.649,0.5339321357285429,0.5982053838484547,0.643,0.662
0.6395233366434955,0.7085828343313373,0.6272365805168986,0.6294820717131474,0.7197640117994101,0.6845771144278607,0.5964035964035964,0.5865758754863813,0.6351084812623274,0.5982053838484547,0.5435643564356436,0.6603396603396603,0.6327345309381237,0.6407185628742516
0.6299603174603174,0.6978131212723658,0.6130952380952381,0.643,0.728,0.6716417910447762,0.6199004975124378,0.662,0.5837414299706171,0.593812375249501,0.5454545454545454,0.6650049850448654,0.6518298714144412,0.5810276679841897
0.663,0.7012987012987013,0.6467661691542289,0.6272365805168986,0.724950884086444,0.7241035856573705,0.6179104477611941,0.6409756097560976,0.5830845771144278,0.634,0.5054249547920434,0.6185258964143426,0.6686626746506986,0.6370887337986042
0.6001984126984127,0.6875621890547263,0.6182902584493042,0.5998013902681232,0.7438423645320197,0.671583087512291,0.654,0.6240079365079365,0.5882936507936508,0.6236345580933466,0.557935735150925,0.6396039603960396,0.6430707876370887,0.6453831041257367
0.6252446183953033,0.7380478087649402,0.6011846001974334,0.6222879684418146,0.7113095238095238,0.6911618669314796,0.6324701195219123,0.631,0.5992063492063492,0.5815109343936382,0.5533399800598205,0.6416584402764067,0.6554121151936445,0.646414342629482
0.6267326732673267,0.7095808383233533,0.6167664670658682,0.6083499005964215,0.7060575968222443,0.6626746506986028,0.644,0.6102868447082097,0.5920398009950248,0.611,0.529,0.6301369863013698,0.622,0.6952191235059761
0.5887016848364718,0.7183794466403162,0.6123876123876124,0.6194690265486725,0.7324083250743311,0.713,0.6021934197407777,0.6140873015873016,0.574,0.5839126117179742,0.5333998005982054,0.6553784860557769,0.6261127596439169,0.601
0.611984282907662,0.7375249500998003,0.6073194856577646,0.6214355948869223,0.7268244575936884,0.716256157635468,0.6007905138339921,0.6308457711442786,0.5744047619047619,0.6433566433566433,0.5347912524850894,0.6384839650145773,0.665,0.6630109670987039
0.5932203389830508,0.7122877122877123,0.6172106824925816,0.634,0.7205882352941176,0.6606786427145709,0.6057884231536926,0.6405940594059406,0.6029850746268657,0.672,0.5153313550939663,0.6361829025844931,0.650049850448654,0.6497512437810945
0.6350148367952523,0.6696517412935323,0.6251226692836114,0.6361829025844931,0.6977205153617443,0.7044776119402985,0.6206896551724138,0.6357285429141717,0.6156901688182721,0.6298507462686567,0.5556660039761432,0.6280909990108803,0.6573705179282868,0.633761105626851
0.5799803729146222,0.7067594433399602,0.6218074656188605,0.618905472636816,0.7038883349950149,0.7048853439680958,0.6378109452736318,0.6225099601593626,0.6204162537165511,0.6256206554121152,0.5678642714570858,0.6414342629482072,0.6491575817641229,0.5962113659022931
0.6111665004985045,0.7081673306772909,0.6178781925343811,0.6330365974282888,0.6736318407960199,0.6756487025948104,0.6450648055832503,0.617296222664016,0.606,0.6394422310756972,0.5573122529644269,0.6438492063492064,0.691,0.631163708086785
0.6111665004985045,0.6673286991062563,0.6039215686274509,0.6127744510978044,0.7070506454816285,0.6898608349900597,0.6203796203796204,0.6616915422885572,0.6163021868787276,0.6417910447761194,0.5565476190476191,0.6326732673267327,0.6468253968253969,0.6467065868263473
0.6457085828343313,0.7221115537848606,0.6444885799404171,0.6198019801980198,0.671,0.689620758483034,0.6377799415774099,0.616,0.5765407554671969,0.6151545363908275,0.5335968379446641,0.6577114427860696,0.6513486513486514,0.6437125748502994
0.6153846153846154,0.6853490658800393,0.627,0.6043737574552683,0.6785361028684471,0.6968190854870775,0.5962671905697446,0.6407960199004975,0.5756676557863502,0.6353646353646354,0.5489021956087824,0.6487562189054726,0.690547263681592,0.6402378592666006
0.606508875739645,0.6732869910625621,0.6062992125984252,0.584493041749503,0.7021696252465484,0.6816367265469062,0.6221562809099901,0.631163708086785,0.6199004975124378,0.6377245508982036,0.5421209117938554,0.6488095238095238,0.6945273631840796,0.6563745019920318
0.6103896103896104,0.7286282306163022,0.6261216350947159,0.6371769383697813,0.7345739471106758,0.6909272183449651,0.6293706293706294,0.6523476523476524,0.6231306081754736,0.6143856143856143,0.5557768924302788,0.6410767696909272,0.7033730158730159,0.654037886340977
0.6537698412698413,0.6806387225548902,0.6208955223880597,0.5634365634365635,0.7634730538922155,0.6993006993006993,0.6279761904761905,0.6583416583416584,0.6388888888888888,0.65,0.5283018867924528,0.6155378486055777,0.6673286991062563,0.623898139079334
0.636986301369863,0.7102897102897103,0.6222664015904572,0.6498516320474778,0.68,0.659903381642512,0.609,0.6294466403162056,0.5897435897435898,0.6374501992031872,0.5444555444555444,0.6137931034482759,0.663356504468719,0.6786427145708582
0.6450648055832503,0.73558648111332,0.6537313432835821,0.6075697211155379,0.71964461994077,0.6778989098116948,0.6322067594433399,0.6150793650793651,0.6207584830339321,0.5923379174852652,0.542,0.6346534653465347,0.6696606786427146,0.641
0.6271186440677966,0.6616766467065869,0.5970149253731343,0.6381709741550696,0.7082096933728981,0.7044334975369458,0.634,0.6368110236220472,0.6207584830339321,0.6237524950099801,0.526,0.6464746772591857,0.6413586413586414,0.5946215139442231
0.6384462151394422,0.7047713717693836,0.639921722113503,0.623015873015873,0.7418073485600795,0.6808721506442021,0.6611001964636543,0.6457711442786069,0.5885262116716122,0.6613545816733067,0.5396825396825397,0.650049850448654,0.650049850448654,0.6323676323676324
0.6455331412103746,0.7075098814229249,0.6460784313725491,0.5954724409448819,0.719,0.6932270916334662,0.615,0.6239067055393586,0.5984095427435387,0.625,0.5565476190476191,0.6191425722831505,0.6504468718967229,0.6120434353405726
0.6046511627906976,0.6943359375,0.634558093346574,0.604,0.7290836653386454,0.6633858267716536,0.6117764471057884,0.6292246520874751,0.6083916083916084,0.654037886340977,0.5872382851445663,0.6199804113614104,0.6313181367690783,0.6456071076011846
0.6216484607745779,0.6617063492063492,0.6161515453639083,0.6337325349301397,0.715852442671984,0.6991062562065541,0.6325719960278053,0.6162904808635917,0.5578635014836796,0.6411530815109344,0.5464535464535465,0.6170634920634921,0.6533466533466533,0.6303921568627451
0.6007984031936128,0.7108673978065803,0.6097318768619663,0.633,0.7069306930693069,0.699,0.6086956521739131,0.6157635467980296,0.63,0.6473526473526473,0.532803180914513,0.6376953125,0.677,0.616600790513834
0.6361829025844931,0.7090367428003972,0.6158415841584158,0.5608308605341247,0.75,0.6660117878192534,0.6422200198216056,0.6021505376344086,0.5691542288557214,0.592737978410206,0.49950544015825915,0.6282306163021869,0.6623376623376623,0.6496062992125984
0.5678642714570858,0.7052947052947053,0.6215139442231076,0.6229508196721312,0.7235528942115769,0.676,0.6233766233766234,0.6148514851485148,0.5954045954045954,0.6309523809523809,0.5379241516966068,0.6316306483300589,0.6706586826347305,0.6723276723276723
0.619,0.7200791295746786,0.6495049504950495,0.6405163853028798,0.7199211045364892,0.6953199617956065,0.6145526057030481,0.617,0.5986193293885601,0.6456692913385826,0.5759682224428997,0.6593406593406593,0.649402390438247,0.645
0.592814371257485,0.7269116186693148,0.6663336663336663,0.5932203389830508,0.6976047904191617,0.6869391824526421,0.6304780876494024,0.6461843409316155,0.5805168986083499,0.6021825396825397,0.5574092247301276,0.6177908113391984,0.68389662027833,0.6368159203980099
0.6129353233830845,0.729,0.5998003992015968,0.6261040235525025,0.7027833001988072,0.6808721506442021,0.616,0.6053946053946054,0.6095143706640238,0.5800995024875621,0.5489614243323442,0.6467065868263473,0.655688622754491,0.6293359762140733
0.6338308457711442,0.6822709163346613,0.6576846307385229,0.6051844466600199,0.7112887112887113,0.6918489065606361,0.6075697211155379,0.6261216350947159,0.6464746772591857,0.6215686274509804,0.5546719681908548,0.6467065868263473,0.663681592039801,0.6520438683948155
0.598605577689243,0.6986027944111777,0.5966135458167331,0.6280909990108803,0.7305389221556886,0.7182817182817183,0.633,0.6200396825396826,0.6097087378640776,0.647410358565737,0.541828793774319,0.6462450592885376,0.6394422310756972,0.5982053838484547
0.6385302879841113,0.6962151394422311,0.6073926073926074,0.6200396825396826,0.7019801980198019,0.7013888888888888,0.6230314960629921,0.633761105626851,0.5600794438927508,0.6223776223776224,0.5837414299706171,0.6451612903225806,0.6330365974282888,0.6473526473526473
0.64,0.6929212362911267,0.6427145708582834,0.5946745562130178,0.7132867132867133,0.6880552813425469,0.6473526473526473,0.6181455633100698,0.589,0.6856287425149701,0.5199203187250996,0.6421471172962226,0.6293706293706294,0.6213786213786214
0.61,0.7142857142857143,0.5982142857142857,0.643141153081511,0.7166831194471865,0.7122877122877123,0.6167664670658682,0.6242603550295858,0.5625,0.6291126620139581,0.5333943275388838,0.6246276067527309,0.642,0.6
0.626,0.68389662027833,0.6085232903865213,0.62426614481409,0.7174129353233831,0.7148514851485148,0.6304780876494024,0.6367265469061876,0.61,0.6972111553784861,0.5391476709613479,0.6383616383616384,0.6424302788844621,0.6271186440677966
0.6500994035785288,0.7033730158730159,0.6226964112512124,0.6205227492739593,0.6929212362911267,0.691089108910891,0.6235059760956175,0.6426484907497566,0.5538922155688623,0.5867195242814668,0.5499021526418787,0.6251246261216351,0.6388059701492538,0.6407960199004975
0.6349206349206349,0.7186878727634195,0.5815109343936382,0.636,0.7250247279920871,0.7088235294117647,0.623,0.6189536031589339,0.6246276067527309,0.6337325349301397,0.5523715415019763,0.6263414634146341,0.6577114427860696,0.6147704590818364
0.6460176991150443,0.6981317600786627,0.6059701492537314,0.6216484607745779,0.7035573122529645,0.6957383548067394,0.6183431952662722,0.619,0.6005888125613347,0.6512315270935961,0.566,0.658,0.6976047904191617,0.6063936063936064
0.6237524950099801,0.6774809160305344,0.6243756243756243,0.5863414634146341,0.7098703888334995,0.7108317214700194,0.6209279368213229,0.6253716551040635,0.6394422310756972,0.6280909990108803,0.5563310069790628,0.6093439363817097,0.6666666666666666,0.621031746031746
0.6023506366307542,0.7063492063492064,0.591715976331361,0.6187624750499002,0.7134328358208956,0.7030784508440914,0.6256206554121152,0.6237623762376238,0.5658153241650294,0.6461843409316155,0.5142296368989205,0.6468842729970327,0.628,0.6293706293706294
0.6497560975609756,0.7208374875373879,0.6175024582104228,0.6101860920666013,0.7286282306163022,0.6841584158415842,0.6256206554121152,0.6547619047619048,0.6095617529880478,0.6709486166007905,0.5373134328358209,0.6557539682539683,0.6693306693306693,0.6414342629482072
0.6289370078740157,0.697029702970297,0.6365403304178814,0.6023738872403561,0.7309594460929772,0.6953046953046953,0.6457085828343313,0.6534653465346535,0.609,0.6263736263736264,0.5122669283611384,0.6305858987090367,0.6844708209693373,0.6402378592666006
0.625,0.7298907646474677,0.6180555555555556,0.6463054187192119,0.6966731898238747,0.6852589641434262,0.5994005994005994,0.6427145708582834,0.5817825661116552,0.6640159045725647,0.5496031746031746,0.6248766041461007,0.6523476523476524,0.6241276171485544
0.6068965517241379,0.7073891625615764,0.61,0.6156901688182721,0.7186878727634195,0.6959122632103689,0.645193260654113,0.6281156530408774,0.5895153313550939,0.6232604373757455,0.5511811023622047,0.6513486513486514,0.6251246261216351,0.6105577689243028
0.6337325349301397,0.7015968063872255,0.6227722772277228,0.6125498007968128,0.7425742574257426,0.6822709163346613,0.6350947158524427,0.6167664670658682,0.5944609297725024,0.6510468594217348,0.5434565434565435,0.6334661354581673,0.6663346613545816,0.634097706879362
0.6285998013902682,0.7354392892398816,0.6215139442231076,0.6304780876494024,0.7166831194471865,0.7250247279920871,0.6211365902293121,0.6317365269461078,0.6185258964143426,0.6271186440677966,0.5634365634365635,0.6358208955223881,0.6367265469061876,0.6962151394422311
0.5848126232741617,0.7052947052947053,0.6473526473526473,0.6113886113886113,0.7125867195242814,0.6719840478564307,0.592482690405539,0.6200396825396826,0.6327345309381237,0.626362735381566,0.5489021956087824,0.6653346653346653,0.6703187250996016,0.6376237623762376
0.648406374501992,0.7340637450199203,0.6011787819253438,0.6382556987115956,0.7144278606965174,0.6951340615690169,0.6400797607178464,0.5788423153692615,0.6113886113886113,0.638085742771685,0.5249266862170088,0.600597609561753,0.6643495531281033,0.6395233366434955
0.6121635094715853,0.6848364717542121,0.599601593625498,0.6162215628090999,0.7330677290836654,0.6633761105626851,0.5840796019900497,0.6361829025844931,0.6189536031589339,0.6373626373626373,0.5392254220456802,0.6350148367952523,0.6563436563436563,0.6181455633100698
0.6013986013986014,0.7343283582089553,0.6167664670658682,0.6092843326885881,0.6749256689791873,0.702085402184707,0.6318407960199005,0.622398414271556,0.6303501945525292,0.648406374501992,0.5184108527131783,0.632495164410058,0.6743027888446215,0.6379821958456974
0.6086956521739131,0.7055393586005831,0.6155378486055777,0.6408730158730159,0.6729249011857708,0.6866267465069861,0.6272365805168986,0.6283448959365708,0.5928500496524329,0.584493041749503,0.5471698113207547,0.6187624750499002,0.6487025948103793,0.6417165668662674
0.6313725490196078,0.685,0.600597609561753,0.627744510978044,0.7161354581673307,0.7302697302697303,0.6287425149700598,0.6311066799601196,0.6219151036525172,0.5960199004975124,0.5126705653021443,0.619,0.6716566866267465,0.6308457711442786
