agx-folklore,ava-folklore,kum-folklore,rut-folklore,dar-folklore,tab-folklore,lak-folklore,lez-folklore,nog-folklore,tkr-folklore,tat-folklore,rus-folklore
0.6526946107784432,0.6983016983016983,0.638085742771685,0.6116970278044104,0.7005988023952096,0.6762376237623763,0.6177644710578842,0.643,0.5818363273453094,0.6426456071076012,0.5418326693227091,0.6264940239043825
0.599406528189911,0.6875,0.6534260178748759,0.6155378486055777,0.7162837162837162,0.6640159045725647,0.602970297029703,0.6402378592666006,0.5932203389830508,0.6294466403162056,0.564484126984127,0.6335952848722987
0.6262425447316103,0.7183794466403162,0.634858812074002,0.6329365079365079,0.7268195413758723,0.679920477137177,0.6274900398406374,0.593,0.5526838966202783,0.6025768087215064,0.5304087736789631,0.6424302788844621
0.6226415094339622,0.7051792828685259,0.6079601990049751,0.630709426627794,0.6801980198019802,0.7145708582834331,0.6170634920634921,0.6129353233830845,0.6271018793273986,0.6404382470119522,0.5339321357285429,0.5992063492063492
0.601,0.7155688622754491,0.6021297192642788,0.6197604790419161,0.7036669970267592,0.7088733798604188,0.6374501992031872,0.6127110228401191,0.605,0.6208955223880597,0.5573280159521435,0.6461843409316155
0.6152324431256182,0.7202797202797203,0.6299603174603174,0.626,0.6963036963036963,0.682806324110672,0.6454183266932271,0.6174430128840436,0.607,0.6673306772908366,0.5504495504495505,0.6440677966101694
0.6061814556331007,0.7243781094527363,0.6196623634558094,0.6316831683168317,0.6908023483365949,0.6845771144278607,0.6468842729970327,0.6319444444444444,0.5982053838484547,0.6307996051332675,0.5544455544455544,0.6011964107676969
0.6182531894013739,0.7148514851485148,0.6141575274177468,0.6197604790419161,0.7161354581673307,0.6567164179104478,0.6603396603396603,0.6053677932405567,0.5504495504495505,0.5868263473053892,0.531,0.6113886113886113
0.629,0.7125748502994012,0.603585657370518,0.5908203125,0.694,0.7056491575817642,0.6167664670658682,0.6597222222222222,0.5888778550148958,0.6653426017874876,0.521,0.6397205588822356
0.6384462151394422,0.7079207920792079,0.6187624750499002,0.6045589692765114,0.7274529236868187,0.7000993048659384,0.6236345580933466,0.6240079365079365,0.6061814556331007,0.6433566433566433,0.5460852329038652,0.6307996051332675
0.6523476523476524,0.6943056943056943,0.6193293885601578,0.594,0.7246520874751491,0.691699604743083,0.5974155069582505,0.6491575817641229,0.5948616600790514,0.6323529411764706,0.5532544378698225,0.6455445544554456
0.6042267050912584,0.7034825870646766,0.596,0.6063522617901829,0.7333994053518335,0.6889332003988036,0.6305418719211823,0.6233766233766234,0.6021505376344086,0.6467065868263473,0.5276679841897233,0.6272189349112426
0.6039800995024875,0.6719840478564307,0.6081754735792622,0.6271018793273986,0.7155599603567889,0.672869735553379,0.637537239324727,0.6347305389221557,0.6071076011846002,0.6187624750499002,0.5465346534653466,0.6396039603960396
0.626984126984127,0.6946341463414634,0.6311066799601196,0.6055776892430279,0.6953046953046953,0.7047713717693836,0.6186693147964251,0.622398414271556,0.616370808678501,0.6494538232373386,0.5243296921549155,0.6606786427145709
0.6053677932405567,0.693069306930693,0.6063618290258449,0.6442495126705653,0.7071713147410359,0.6932270916334662,0.6355511420059583,0.6207584830339321,0.5751243781094527,0.643141153081511,0.5512437810945273,0.6327345309381237
0.6406712734452122,0.7270916334661355,0.6421471172962226,0.5982053838484547,0.742,0.7018756169792695,0.6413586413586414,0.624,0.596248766041461,0.625,0.5217391304347826,0.6179664363277394
0.6287425149700598,0.7125748502994012,0.6382556987115956,0.6149253731343284,0.7007952286282306,0.672636815920398,0.6363636363636364,0.6346534653465347,0.573,0.6427145708582834,0.5477582846003899,0.6541129831516352
0.6319444444444444,0.7229394240317776,0.6166832174776564,0.6613386613386614,0.7562189054726368,0.6956521739130435,0.6395233366434955,0.6365422396856582,0.6151545363908275,0.6477495107632094,0.522,0.6367265469061876
0.6301096709870389,0.6929212362911267,0.6222664015904572,0.6332007952286283,0.7144259077526988,0.6975124378109453,0.6161515453639083,0.626362735381566,0.5838264299802761,0.609,0.5398230088495575,0.6600790513833992
0.5951923076923077,0.6809145129224652,0.6324701195219123,0.6441351888667992,0.6699801192842942,0.7212787212787213,0.6242544731610338,0.622,0.574826560951437,0.6323092170465807,0.5396039603960396,0.6246362754607178
0.6311066799601196,0.7455268389662028,0.580259222333001,0.604,0.7165200391006843,0.6511857707509882,0.6134786917740337,0.6111665004985045,0.6144814090019569,0.5998003992015968,0.5363908275174477,0.6358436606291706
0.6,0.7182539682539683,0.6390532544378699,0.6283448959365708,0.7232142857142857,0.6792828685258964,0.6227544910179641,0.6191425722831505,0.573134328358209,0.5884115884115884,0.543369890329013,0.6369930761622157
0.650049850448654,0.7063492063492064,0.6055776892430279,0.5982142857142857,0.7048853439680958,0.7104477611940299,0.6157684630738522,0.6241345202769535,0.6283716283716284,0.6576846307385229,0.5502487562189055,0.6413043478260869
0.5821042281219272,0.7115768463073853,0.6296660117878192,0.616519174041298,0.7405940594059406,0.6983016983016983,0.6319444444444444,0.6148582600195504,0.59765625,0.6199004975124378,0.5153313550939663,0.6478174603174603
0.602,0.7022977022977023,0.6093906093906094,0.6293706293706294,0.727363184079602,0.6663336663336663,0.6388059701492538,0.616,0.6248756218905472,0.6137724550898204,0.5644355644355644,0.6094674556213018
0.6148514851485148,0.728,0.5816929133858267,0.6108910891089109,0.7042532146389713,0.6785009861932939,0.618,0.6467661691542289,0.575098814229249,0.6606786427145709,0.5350444225074038,0.6195219123505976
0.6240079365079365,0.7103718199608611,0.6233894945490585,0.6344621513944223,0.7394296951819076,0.672962226640159,0.6317365269461078,0.6587301587301587,0.5834990059642147,0.6608015640273704,0.5423228346456693,0.632
0.6189536031589339,0.715,0.6243854473942969,0.5942173479561316,0.7168141592920354,0.7022977022977023,0.6515748031496063,0.6035678889990089,0.5954045954045954,0.6498516320474778,0.5437375745526839,0.6465346534653466
0.6003956478733927,0.7270029673590505,0.596,0.5864811133200796,0.6933066933066933,0.6917740336967294,0.6195219123505976,0.6590229312063809,0.6039408866995074,0.6411012782694199,0.5517241379310345,0.6352941176470588
0.5996074582924436,0.720558882235529,0.6333333333333333,0.6246362754607178,0.7114624505928854,0.6825396825396826,0.6029850746268657,0.6545275590551181,0.599603567888999,0.6195219123505976,0.5507968127490039,0.6279761904761905
0.6107784431137725,0.7069306930693069,0.6263736263736264,0.627744510978044,0.7052947052947053,0.6857142857142857,0.6291126620139581,0.6331006979062812,0.5744047619047619,0.6362735381565907,0.5143422354104846,0.6547619047619048
0.5870206489675516,0.7275449101796407,0.599601593625498,0.6166666666666667,0.708457711442786,0.6861386138613862,0.6428571428571429,0.6155378486055777,0.5982142857142857,0.603585657370518,0.5148514851485149,0.6391650099403579
0.6173826173826173,0.6953046953046953,0.64746772591857,0.6424302788844621,0.68,0.6755424063116371,0.6130952380952381,0.6467065868263473,0.6348258706467662,0.6390827517447657,0.5089285714285714,0.6385302879841113
0.6127110228401191,0.7182539682539683,0.6105577689243028,0.66798810703667,0.709741550695825,0.6783216783216783,0.6073558648111332,0.6326732673267327,0.6276067527308838,0.6195652173913043,0.5666003976143141,0.6208955223880597
0.5842911877394636,0.71,0.6057884231536926,0.6339285714285714,0.7161354581673307,0.7235528942115769,0.641,0.6152324431256182,0.5882352941176471,0.6388888888888888,0.5718562874251497,0.6448412698412699
0.6113886113886113,0.717564870259481,0.623,0.6297405189620758,0.700199203187251,0.7114427860696517,0.6195219123505976,0.6325536062378168,0.6227722772277228,0.6377245508982036,0.5683168316831683,0.619
0.5807086614173228,0.7393034825870647,0.6107784431137725,0.6184340931615461,0.7270029673590505,0.711864406779661,0.6333666333666333,0.6413586413586414,0.5900990099009901,0.6097318768619663,0.532,0.6369047619047619
0.6337325349301397,0.6915422885572139,0.6447761194029851,0.65,0.689,0.6988188976377953,0.6271186440677966,0.6139303482587065,0.6264940239043825,0.6307385229540918,0.545,0.6418650793650794
0.6263736263736264,0.6862549800796812,0.653,0.6063303659742829,0.7462981243830207,0.6975124378109453,0.6165338645418327,0.6047430830039525,0.607707509881423,0.6413586413586414,0.5656063618290258,0.6314741035856574
0.5762376237623762,0.6994047619047619,0.6150793650793651,0.6245059288537549,0.727363184079602,0.708,0.617148554336989,0.6357285429141717,0.6007866273352999,0.609172482552343,0.5208333333333334,0.6454816285998014
0.5783251231527093,0.704183266932271,0.6415279138099902,0.6141575274177468,0.7117472852912142,0.6832174776564052,0.609172482552343,0.6313686313686314,0.6334661354581673,0.6513486513486514,0.5361620057859209,0.6405940594059406
0.621272365805169,0.72,0.605759682224429,0.6240157480314961,0.7225548902195609,0.6619981325863679,0.6414342629482072,0.646,0.6145418326693227,0.6364541832669323,0.5525793650793651,0.6303696303696303
0.6364513018322083,0.6834319526627219,0.6241276171485544,0.609,0.72,0.6823992133726647,0.6506986027944112,0.6417910447761194,0.6104023552502453,0.6729435084241824,0.542156862745098,0.6400778210116731
0.6220238095238095,0.689620758483034,0.6061814556331007,0.6271018793273986,0.6902390438247012,0.6958250497017893,0.6206554121151936,0.5910891089108911,0.6061507936507936,0.679,0.5261599210266535,0.6390827517447657
0.62,0.6616766467065869,0.6232604373757455,0.6125498007968128,0.6985074626865672,0.6861966236345581,0.6151574803149606,0.6410767696909272,0.5980295566502463,0.6167487684729064,0.5437743190661478,0.6453546453546454
0.6003976143141153,0.7393458870168483,0.6318407960199005,0.6259765625,0.7234664070107109,0.7015968063872255,0.6342913776015857,0.6377245508982036,0.617148554336989,0.646061814556331,0.5322101090188305,0.6353646353646354
0.6364541832669323,0.6746506986027944,0.6111665004985045,0.6011964107676969,0.7325349301397206,0.7008973080757727,0.6063618290258449,0.6124876114965312,0.5546719681908548,0.6586826347305389,0.5457227138643068,0.6071784646061814
0.6551383399209486,0.706,0.6166832174776564,0.611,0.693,0.6591355599214146,0.6318407960199005,0.6360917248255235,0.6226783968719453,0.6047666335650447,0.5408261287223823,0.6646766169154229
0.593,0.6976047904191617,0.6243756243756243,0.6350148367952523,0.705242334322453,0.696,0.6368159203980099,0.6457925636007827,0.6309523809523809,0.6183816183816184,0.549,0.614
0.6233894945490585,0.6517857142857143,0.5986394557823129,0.5930348258706468,0.7393034825870647,0.6792828685258964,0.6251246261216351,0.6458333333333334,0.6035678889990089,0.6348258706467662,0.5653465346534653,0.6314229249011858
0.5906432748538012,0.6947472745292369,0.6331006979062812,0.6217564870259481,0.6809145129224652,0.7087857847976308,0.624380574826561,0.6353754940711462,0.6107784431137725,0.6370887337986042,0.5508982035928144,0.646414342629482
0.6,0.7323529411764705,0.6297029702970297,0.631578947368421,0.6935323383084577,0.7325349301397206,0.618,0.614314115308151,0.618,0.643211100099108,0.529,0.6537313432835821
0.6247524752475248,0.68389662027833,0.6119402985074627,0.6001984126984127,0.7064676616915423,0.6849451645064806,0.6513486513486514,0.6313686313686314,0.5944333996023857,0.6633466135458167,0.5486725663716814,0.6328125
0.6005917159763313,0.6895522388059702,0.6574257425742575,0.6354581673306773,0.687624750499002,0.6968190854870775,0.6204523107177975,0.6385068762278978,0.618,0.6353646353646354,0.5420375865479723,0.6413586413586414
0.6200396825396826,0.6775469831849654,0.6156901688182721,0.6045816733067729,0.7260138476755688,0.6998011928429424,0.6324701195219123,0.6333666333666333,0.6050583657587548,0.6245098039215686,0.5034825870646766,0.625
0.6067527308838133,0.7070506454816285,0.6454183266932271,0.6491053677932406,0.7321428571428571,0.6786427145708582,0.6769383697813122,0.616,0.625,0.6653346653346653,0.5319567354965585,0.6377097729516288
0.5551142005958292,0.7192118226600985,0.6305418719211823,0.618,0.7322677322677322,0.6781836130306022,0.6291126620139581,0.5789980732177264,0.5926660059464817,0.6703078450844091,0.5493096646942801,0.6277227722772277
0.5785288270377733,0.7054187192118226,0.6357354392892399,0.5667330677290837,0.7209533267130089,0.688,0.6031904287138584,0.651,0.5942460317460317,0.6306930693069307,0.5292987512007685,0.6312127236580517
0.6335650446871897,0.6848906560636183,0.6039800995024875,0.6298507462686567,0.7345309381237525,0.6754901960784314,0.6199004975124378,0.6208955223880597,0.6281156530408774,0.631578947368421,0.5318725099601593,0.6301096709870389
0.6193293885601578,0.6759443339960238,0.626,0.6108910891089109,0.7162698412698413,0.7006802721088435,0.6039800995024875,0.6193806193806194,0.534516765285996,0.6544190665342602,0.5083251714005876,0.6383616383616384
0.5848303393213573,0.7053571428571429,0.6153081510934394,0.5972359328726555,0.736318407960199,0.6926877470355731,0.6157684630738522,0.6111111111111112,0.5868917576961271,0.6124260355029586,0.5572815533980583,0.6347305389221557
0.6163836163836164,0.7089108910891089,0.621272365805169,0.599,0.7175421209117938,0.688,0.625,0.6081871345029239,0.5778443113772455,0.5785854616895875,0.5412935323383085,0.6427860696517413
0.6195652173913043,0.695049504950495,0.614,0.623898139079334,0.703,0.7235528942115769,0.635,0.6541871921182266,0.6110572259941804,0.618,0.5536779324055666,0.64
0.6039215686274509,0.7211822660098522,0.6458333333333334,0.6168132942326491,0.6801980198019802,0.7103448275862069,0.6221335992023929,0.6274703557312253,0.6357285429141717,0.6567164179104478,0.5540408958130477,0.625
0.6530214424951267,0.7233830845771144,0.5988023952095808,0.6156901688182721,0.7477567298105683,0.6969092721834497,0.6593843098311817,0.5958083832335329,0.6235059760956175,0.6153846153846154,0.5610724925521351,0.6549019607843137
0.647984267453294,0.6976047904191617,0.6318407960199005,0.625748502994012,0.7034883720930233,0.711864406779661,0.6331006979062812,0.5978043912175649,0.6197604790419161,0.615686274509804,0.5402184707050646,0.6481665014866204
0.643,0.7102897102897103,0.5859683794466403,0.6065573770491803,0.7072927072927073,0.6756487025948104,0.6256206554121152,0.6007984031936128,0.5916334661354582,0.6470588235294118,0.517,0.6425742574257426
0.6364541832669323,0.6978131212723658,0.6222879684418146,0.5897435897435898,0.7091633466135459,0.6979269496544916,0.6221335992023929,0.6516966067864272,0.599,0.6203796203796204,0.547808764940239,0.6106719367588933
0.6167664670658682,0.6776447105788423,0.6047666335650447,0.6163021868787276,0.6957383548067394,0.6927651139742319,0.6481113320079522,0.6650049850448654,0.5645320197044335,0.6776119402985075,0.5483549351944168,0.6211671612265084
0.653281096963761,0.679,0.6494538232373386,0.6023976023976024,0.6932270916334662,0.7186878727634195,0.6261216350947159,0.6378968253968254,0.5914512922465208,0.6467065868263473,0.5789473684210527,0.6447761194029851
0.6243756243756243,0.7138613861386138,0.6123876123876124,0.6093906093906094,0.7106299212598425,0.6455445544554456,0.6197604790419161,0.6360917248255235,0.581,0.592079207920792,0.549,0.6417165668662674
0.5896414342629482,0.7067594433399602,0.606,0.6133200795228628,0.7144278606965174,0.6907114624505929,0.6397205588822356,0.6251236399604352,0.6221335992023929,0.6133200795228628,0.5318315377081293,0.6225099601593626
0.5666003976143141,0.6852589641434262,0.6343656343656343,0.6340257171117705,0.6813186813186813,0.6666666666666666,0.6207584830339321,0.6274900398406374,0.5554455445544555,0.6736318407960199,0.5480673934588701,0.648
0.6003976143141153,0.6972111553784861,0.6224188790560472,0.602970297029703,0.701,0.6753246753246753,0.6128712871287129,0.6122650840751731,0.5789990186457311,0.6332007952286283,0.5496031746031746,0.6180555555555556
0.6506986027944112,0.7022977022977023,0.6168316831683168,0.6327345309381237,0.7415841584158416,0.6925373134328359,0.6312127236580517,0.6013916500994035,0.5775347912524851,0.6055776892430279,0.5275590551181102,0.636
0.6369047619047619,0.711897738446411,0.655,0.6607142857142857,0.713,0.6600397614314115,0.614314115308151,0.6260869565217392,0.6071784646061814,0.6311066799601196,0.499,0.6243756243756243
0.6156901688182721,0.7042532146389713,0.6077844311377245,0.6363636363636364,0.7058823529411765,0.7036669970267592,0.6259842519685039,0.6045816733067729,0.5582089552238806,0.618,0.5489021956087824,0.638030888030888
0.6263736263736264,0.702191235059761,0.6291913214990138,0.632,0.6984126984126984,0.6903096903096904,0.627,0.6240234375,0.6129353233830845,0.6287425149700598,0.5623159960745829,0.6446199407699901
0.6097804391217565,0.6865079365079365,0.6221562809099901,0.6221335992023929,0.7066402378592666,0.7202797202797203,0.6444223107569721,0.6424302788844621,0.6031904287138584,0.6513486513486514,0.5298726738491675,0.627744510978044
0.6420737786640079,0.6907114624505929,0.6192842942345924,0.627,0.734,0.707,0.6271186440677966,0.6420737786640079,0.6133200795228628,0.627,0.5459081836327345,0.6576846307385229
0.6005946481665014,0.6991150442477876,0.6335650446871897,0.6178217821782178,0.716566866267465,0.637,0.6567754698318496,0.6382556987115956,0.6127744510978044,0.6444885799404171,0.533201189296333,0.6312684365781711
0.6153846153846154,0.6689791873141725,0.6123260437375746,0.6029556650246305,0.6706586826347305,0.7033730158730159,0.6137040714995035,0.6342913776015857,0.6307385229540918,0.6373626373626373,0.5327380952380952,0.6596806387225549
0.636,0.6759443339960238,0.6191425722831505,0.6271186440677966,0.6954813359528488,0.7111770524233432,0.6144697720515362,0.6283716283716284,0.5934065934065934,0.6223776223776224,0.531,0.5998013902681232
0.6193806193806194,0.6925343811394892,0.6025768087215064,0.628,0.7165510406342914,0.6650197628458498,0.6441351888667992,0.6129353233830845,0.5846613545816733,0.6013986013986014,0.551923076923077,0.624031007751938
0.5852442671984048,0.7085828343313373,0.6291913214990138,0.6253716551040635,0.6826347305389222,0.6713147410358565,0.6117179741807348,0.6364541832669323,0.5960199004975124,0.6553446553446554,0.5386138613861386,0.6396841066140178
0.5936599423631124,0.7063492063492064,0.6322067594433399,0.6567164179104478,0.7279920870425322,0.6547972304648862,0.6222879684418146,0.6217564870259481,0.6368159203980099,0.6167664670658682,0.5336633663366337,0.6428571428571429
0.6397205588822356,0.7164179104477612,0.6155378486055777,0.628968253968254,0.7342657342657343,0.6584158415841584,0.6021717670286278,0.636003956478734,0.6023856858846919,0.633761105626851,0.5424575424575424,0.6427145708582834
0.624750499001996,0.734975369458128,0.6273726273726273,0.6011964107676969,0.7472959685349065,0.6999031945788964,0.5836653386454184,0.622398414271556,0.5909537856440511,0.6620278330019881,0.5502958579881657,0.6304780876494024
0.6013779527559056,0.6884920634920635,0.649402390438247,0.6359126984126984,0.7106045589692765,0.700497512437811,0.6013986013986014,0.6513486513486514,0.5851485148514851,0.6576846307385229,0.5658682634730539,0.6348747591522158
0.6027531956735497,0.67,0.610337972166998,0.6017874875868917,0.6871287128712872,0.6944990176817288,0.6335650446871897,0.6407960199004975,0.6163021868787276,0.6220238095238095,0.552,0.6534653465346535
0.5796812749003984,0.7245508982035929,0.6069306930693069,0.609950248756219,0.6915422885572139,0.6779324055666004,0.6114965312190287,0.6307385229540918,0.6191425722831505,0.6383616383616384,0.5395256916996047,0.6313181367690783
0.591816367265469,0.6883116883116883,0.6221335992023929,0.6298507462686567,0.7337278106508875,0.6702970297029703,0.6419386745796242,0.6323676323676324,0.6123876123876124,0.6258706467661691,0.5469061876247505,0.6279761904761905
0.6169154228855721,0.7175421209117938,0.5936254980079682,0.6263736263736264,0.7060575968222443,0.7111553784860558,0.6314741035856574,0.6211671612265084,0.6081349206349206,0.6222879684418146,0.5357142857142857,0.6523476523476524
0.617,0.6842105263157895,0.6087824351297405,0.6143277723258096,0.7288135593220338,0.7025948103792415,0.617148554336989,0.6302439024390244,0.6029411764705882,0.588469184890656,0.5233830845771145,0.618905472636816
0.6,0.6772908366533864,0.623,0.5930348258706468,0.715852442671984,0.7015810276679841,0.626746506986028,0.6433497536945813,0.650049850448654,0.6202783300198808,0.5484515484515484,0.6274900398406374
0.596078431372549,0.7221115537848606,0.6521308225966304,0.6084396467124632,0.7213930348258707,0.683,0.6195652173913043,0.6216748768472906,0.5552238805970149,0.6304347826086957,0.543928923988154,0.6193806193806194
0.643,0.6676499508357916,0.6195219123505976,0.634097706879362,0.6958250497017893,0.6726013847675568,0.6167664670658682,0.6354581673306773,0.5563310069790628,0.6630218687872763,0.5316205533596838,0.6489675516224189
0.603,0.7027833001988072,0.608738828202582,0.6217821782178218,0.7034825870646766,0.6887351778656127,0.6438492063492064,0.6415094339622641,0.602,0.5506958250497018,0.562,0.629
0.6105054509415263,0.6838453914767096,0.5848303393213573,0.638,0.716,0.6988071570576541,0.6353754940711462,0.6381514257620452,0.550098231827112,0.647984267453294,0.5273088381330685,0.6356435643564357
0.6119402985074627,0.7029702970297029,0.6368159203980099,0.6360917248255235,0.7482724580454096,0.7047713717693836,0.592814371257485,0.6203796203796204,0.5695952615992103,0.6165338645418327,0.5591715976331361,0.6045816733067729
0.6309055118110236,0.6673326673326674,0.6148514851485148,0.6053412462908012,0.6807051909892262,0.6719681908548708,0.6107249255213505,0.6150049358341559,0.593812375249501,0.6318407960199005,0.5386904761904762,0.6243756243756243
0.6333666333666333,0.7106045589692765,0.6449704142011834,0.6133866133866134,0.7279920870425322,0.6693069306930693,0.6087824351297405,0.6427145708582834,0.6232604373757455,0.6108910891089109,0.5499001996007984,0.6311154598825832
0.6007984031936128,0.6514399205561072,0.6300294406280668,0.6140177690029615,0.7044776119402985,0.6979062811565304,0.6001994017946162,0.6454816285998014,0.6307385229540918,0.5958291956305859,0.5658682634730539,0.6061204343534057
0.6383399209486166,0.6815476190476191,0.6101694915254238,0.6019138755980862,0.7296222664015904,0.7215568862275449,0.6394422310756972,0.6114965312190287,0.6386138613861386,0.6591133004926109,0.536318407960199,0.6194690265486725
0.6074950690335306,0.7138613861386138,0.6484607745779544,0.6102868447082097,0.693,0.664,0.621272365805169,0.6317365269461078,0.6084812623274162,0.641,0.5363908275174477,0.6374269005847953
0.5835777126099707,0.7265469061876247,0.602,0.5670307845084409,0.7148514851485148,0.6848906560636183,0.6364541832669323,0.6341222879684418,0.5924453280318092,0.6428571428571429,0.5493519441674976,0.6473526473526473
0.6352824578790882,0.6999012833168805,0.6059701492537314,0.6021717670286278,0.7406311637080868,0.650197628458498,0.6087378640776699,0.6454816285998014,0.607707509881423,0.6389713155291791,0.5454545454545454,0.6587064676616915
0.624380574826561,0.735236220472441,0.6120434353405726,0.595427435387674,0.6761811023622047,0.6968190854870775,0.6450648055832503,0.6171875,0.631578947368421,0.6322067594433399,0.5475247524752476,0.6205179282868526
0.6169792694965449,0.6988071570576541,0.6213786213786214,0.6336633663366337,0.6923837784371909,0.6995073891625616,0.6123876123876124,0.6125498007968128,0.580896686159844,0.5966135458167331,0.53938185443669,0.6192842942345924
0.5998013902681232,0.7132936507936508,0.6333666333666333,0.6312127236580517,0.7532467532467533,0.713,0.6186693147964251,0.6423645320197044,0.5992023928215354,0.639,0.5435847208619001,0.626746506986028
0.6021934197407777,0.7008973080757727,0.6227544910179641,0.596,0.7392607392607392,0.6775469831849654,0.6676616915422886,0.6303270564915758,0.591897233201581,0.6160714285714286,0.547,0.643
0.5784215784215784,0.724,0.6347305389221557,0.6068292682926829,0.6827111984282908,0.7002997002997003,0.6398809523809523,0.6430707876370887,0.6043956043956044,0.6865671641791045,0.5647873392680515,0.6184857423795477
0.6283716283716284,0.705242334322453,0.6111111111111112,0.609172482552343,0.705242334322453,0.6938369781312127,0.6121031746031746,0.6320474777448071,0.5867850098619329,0.64,0.5621890547263682,0.6282306163021869
0.6055776892430279,0.7266401590457257,0.627744510978044,0.6392467789890981,0.7127344521224087,0.7135728542914171,0.629,0.649,0.638085742771685,0.628,0.5354330708661418,0.6376237623762376
0.6041055718475073,0.6669950738916256,0.6373517786561265,0.6251246261216351,0.6855721393034826,0.66864490603363,0.637,0.6413586413586414,0.61,0.629,0.5201970443349754,0.6554121151936445
0.6490528414755733,0.7156862745098039,0.6227544910179641,0.5868089233753637,0.6947472745292369,0.6819085487077535,0.6051844466600199,0.6449704142011834,0.574,0.5826693227091634,0.5724275724275725,0.6248756218905472
0.5978260869565217,0.7258225324027916,0.6230314960629921,0.6027263875365141,0.7124378109452736,0.6989032901296112,0.637,0.6304780876494024,0.5874125874125874,0.6425742574257426,0.5614385614385614,0.6527777777777778
0.6066863323500492,0.6676646706586826,0.6121635094715853,0.6185258964143426,0.7182817182817183,0.6871896722939425,0.6149253731343284,0.623015873015873,0.6127110228401191,0.6295566502463055,0.5505952380952381,0.6500994035785288
0.604,0.6992031872509961,0.6314741035856574,0.6045816733067729,0.715,0.6897918731417245,0.6277227722772277,0.6163021868787276,0.5974155069582505,0.645895153313551,0.5182266009852217,0.6343355965082444
0.5906374501992032,0.7138613861386138,0.6550695825049702,0.6093439363817097,0.689484126984127,0.6968190854870775,0.5962113659022931,0.6383616383616384,0.5862412761714856,0.6247563352826511,0.5548902195608783,0.6350293542074364
0.6297405189620758,0.7273622047244095,0.6439169139465876,0.6437810945273632,0.6846307385229541,0.7265469061876247,0.614,0.6464354527938343,0.5883514313919053,0.6087824351297405,0.5551181102362205,0.6513486513486514
0.58,0.6827586206896552,0.5864135864135864,0.6196623634558094,0.731948565776459,0.691,0.6417910447761194,0.6241276171485544,0.5738522954091816,0.634,0.53248031496063,0.6331006979062812
0.6363636363636364,0.6803196803196803,0.6207920792079208,0.6650049850448654,0.7212953876349362,0.6884920634920635,0.6123260437375746,0.616,0.6075697211155379,0.6227544910179641,0.546812749003984,0.6199004975124378
